cycle,time,phi1,Ex1,Ey1
235640,1.1782e-06,6.047954e-01,7.251586e-01,-3.338410e-01
235660,1.1783e-06,5.993571e-01,6.189770e-01,-2.134364e-01
235680,1.1784e-06,6.042135e-01,8.492512e-01,-3.074548e-01
235700,1.1785e-06,6.103988e-01,9.220001e-01,-2.578662e-01
235720,1.1786e-06,6.055649e-01,1.094090e+00,-2.923660e-01
235740,1.1787e-06,6.050221e-01,1.041381e+00,-2.410064e-01
235760,1.1788e-06,6.158985e-01,9.629158e-01,-3.944311e-01
235780,1.1789e-06,6.254553e-01,1.032881e+00,-2.780367e-01
235800,1.179e-06,6.245602e-01,1.300959e+00,-1.059583e-01
235820,1.1791e-06,6.250055e-01,1.129356e+00,-1.301379e-01
235840,1.1792e-06,6.260034e-01,1.145024e+00,-2.643602e-01
235860,1.1793e-06,6.248472e-01,1.214408e+00,-4.438927e-02
235880,1.1794e-06,6.216130e-01,1.216341e+00,2.285763e-02
235900,1.1795e-06,6.140152e-01,1.287960e+00,-2.868589e-01
235920,1.1796e-06,6.033724e-01,1.120641e+00,-1.741708e-01
235940,1.1797e-06,5.970522e-01,1.124444e+00,-1.266616e-01
235960,1.1798e-06,6.066991e-01,1.068794e+00,-1.612235e-01
235980,1.1799e-06,6.123001e-01,1.003334e+00,-6.867758e-02
236000,1.18e-06,5.998885e-01,7.419027e-01,-2.063486e-01
236020,1.1801e-06,5.878289e-01,9.194815e-01,-3.461770e-01
236040,1.1802e-06,5.885515e-01,7.880611e-01,-4.350128e-01
236060,1.1803e-06,5.965915e-01,7.489499e-01,-3.702517e-01
236080,1.1804e-06,5.961633e-01,7.563131e-01,-3.614705e-01
236100,1.1805e-06,5.949535e-01,6.580706e-01,-3.537016e-01
236120,1.1806e-06,5.925570e-01,7.587649e-01,-3.661823e-01
236140,1.1807e-06,5.999225e-01,5.746371e-01,-3.338456e-01
236160,1.1808e-06,6.003116e-01,7.034040e-01,-3.196443e-01
236180,1.1809e-06,6.024826e-01,7.319325e-01,-3.563036e-01
236200,1.181e-06,5.986719e-01,5.082416e-01,-2.552830e-01
236220,1.1811e-06,6.030521e-01,7.380270e-01,-3.160440e-01
236240,1.1812e-06,6.004889e-01,7.018678e-01,-2.324121e-01
236260,1.1813e-06,5.969743e-01,5.177984e-01,-1.577145e-01
236280,1.1814e-06,5.992852e-01,5.850708e-01,-3.002793e-01
236300,1.1815e-06,6.102059e-01,5.848740e-01,-3.640422e-01
236320,1.1816e-06,6.042398e-01,6.149670e-01,-1.678431e-01
236340,1.1817e-06,6.026245e-01,8.920591e-01,-3.006418e-01
236360,1.1818e-06,6.138554e-01,8.776592e-01,-5.205873e-01
236380,1.1819e-06,6.184414e-01,7.380129e-01,-4.144210e-01
236400,1.182e-06,6.253105e-01,7.701750e-01,-4.280351e-01
236420,1.1821e-06,6.264257e-01,1.001772e+00,-2.287141e-01
236440,1.1822e-06,6.288852e-01,1.060879e+00,-2.027292e-01
236460,1.1823e-06,6.287127e-01,1.231963e+00,-1.664093e-01
236480,1.1824e-06,6.278392e-01,9.960516e-01,-1.608594e-01
236500,1.1825e-06,6.302460e-01,1.155590e+00,-3.453682e-02
236520,1.1826e-06,6.262876e-01,1.187938e+00,-9.440915e-02
236540,1.1827e-06,6.140205e-01,1.053222e+00,-1.514798e-01
236560,1.1828e-06,6.047091e-01,1.090781e+00,-2.458478e-01
236580,1.1829e-06,6.040978e-01,1.116855e+00,-1.073045e-01
236600,1.183e-06,5.969223e-01,1.059606e+00,2.258468e-02
236620,1.1831e-06,5.915890e-01,1.038307e+00,-2.946100e-01
236640,1.1832e-06,5.856757e-01,8.724751e-01,-2.577437e-01
236660,1.1833e-06,5.896522e-01,7.810013e-01,-3.226642e-01
236680,1.1834e-06,6.007969e-01,8.624253e-01,-2.385769e-01
236700,1.1835e-06,6.043689e-01,7.117634e-01,-2.025115e-01
236720,1.1836e-06,5.903073e-01,6.110855e-01,-1.206023e-01
236740,1.1837e-06,5.852157e-01,7.080378e-01,-2.992237e-01
236760,1.1838e-06,5.927804e-01,7.513148e-01,-3.265092e-01
236780,1.1839e-06,6.099980e-01,6.912155e-01,-5.258880e-01
236800,1.184e-06,6.080871e-01,7.562733e-01,-2.948941e-01
236820,1.1841e-06,5.989220e-01,8.789538e-01,-2.768240e-01
236840,1.1842e-06,6.007417e-01,7.105667e-01,-2.047191e-01
236860,1.1843e-06,6.105602e-01,6.799853e-01,-1.947734e-01
236880,1.1844e-06,6.086594e-01,7.036737e-01,-4.541752e-01
236900,1.1845e-06,6.057562e-01,6.776670e-01,-3.434064e-01
236920,1.1846e-06,6.046081e-01,5.936573e-01,-2.036941e-01
236940,1.1847e-06,6.045265e-01,7.329504e-01,-2.010709e-01
236960,1.1848e-06,6.004573e-01,8.473210e-01,-3.098907e-01
236980,1.1849e-06,6.018571e-01,9.945157e-01,-2.726466e-01
237000,1.185e-06,6.083733e-01,8.840412e-01,-3.867581e-01
237020,1.1851e-06,6.151417e-01,1.086930e+00,-3.726121e-01
237040,1.1852e-06,6.243704e-01,1.125012e+00,-2.456736e-01
237060,1.1853e-06,6.193845e-01,1.106880e+00,-2.991944e-02
237080,1.1854e-06,6.219691e-01,1.136289e+00,-1.626301e-01
237100,1.1855e-06,6.254647e-01,1.080379e+00,-2.143908e-01
237120,1.1856e-06,6.321870e-01,1.152562e+00,3.478955e-02
237140,1.1857e-06,6.219205e-01,1.171074e+00,7.533394e-02
237160,1.1858e-06,6.173136e-01,9.747725e-01,-2.461649e-01
237180,1.1859e-06,6.063959e-01,1.018782e+00,-2.213697e-01
237200,1.186e-06,6.019722e-01,1.178932e+00,-1.971150e-01
237220,1.1861e-06,6.004293e-01,1.188695e+00,-2.802407e-02
237240,1.1862e-06,5.975062e-01,1.061993e+00,-2.232442e-01
237260,1.1863e-06,5.971305e-01,9.554962e-01,-2.261233e-01
237280,1.1864e-06,5.978470e-01,9.496217e-01,-2.300286e-01
237300,1.1865e-06,5.957298e-01,9.426591e-01,-5.629472e-02
237320,1.1866e-06,5.947133e-01,9.853825e-01,-1.770074e-01
237340,1.1867e-06,6.034010e-01,8.815107e-01,-3.667650e-01
237360,1.1868e-06,5.994239e-01,7.788343e-01,-2.282287e-01
237380,1.1869e-06,5.963074e-01,7.295110e-01,-2.354541e-01
237400,1.187e-06,5.936131e-01,9.677901e-01,-1.986322e-01
237420,1.1871e-06,5.939761e-01,6.186045e-01,-1.443640e-01
237440,1.1872e-06,6.031275e-01,1.077980e+00,-2.626568e-01
237460,1.1873e-06,6.065350e-01,9.761335e-01,-2.636137e-01
237480,1.1874e-06,6.019043e-01,9.017612e-01,-2.052611e-01
237500,1.1875e-06,6.046256e-01,8.216885e-01,-1.499078e-01
237520,1.1876e-06,6.006845e-01,7.703286e-01,-1.784841e-01
237540,1.1877e-06,5.992467e-01,7.530360e-01,-1.555384e-01
237560,1.1878e-06,5.997047e-01,9.723793e-01,-2.649170e-01
237580,1.1879e-06,6.076603e-01,9.696557e-01,-2.998541e-01
237600,1.188e-06,6.118024e-01,9.298057e-01,-2.619170e-01
237620,1.1881e-06,6.176181e-01,1.031751e+00,-2.374926e-01
237640,1.1882e-06,6.192957e-01,1.016252e+00,-1.327652e-01
237660,1.1883e-06,6.233155e-01,9.580314e-01,-1.545637e-01
237680,1.1884e-06,6.238467e-01,9.890252e-01,-1.110383e-01
237700,1.1885e-06,6.261165e-01,1.202915e+00,-2.015271e-01
237720,1.1886e-06,6.302303e-01,1.193325e+00,7.778884e-02
237740,1.1887e-06,6.337393e-01,1.237587e+00,-4.626323e-02
237760,1.1888e-06,6.229430e-01,1.464694e+00,5.283394e-02
237780,1.1889e-06,6.124327e-01,1.300730e+00,-7.103898e-02
237800,1.189e-06,6.002238e-01,1.083262e+00,2.998659e-02
237820,1.1891e-06,6.040139e-01,1.055485e+00,-1.515884e-01
237840,1.1892e-06,6.019389e-01,1.203246e+00,7.348064e-02
237860,1.1893e-06,5.985833e-01,8.881723e-01,-2.470716e-01
237880,1.1894e-06,5.989259e-01,1.159290e+00,-3.291708e-01
237900,1.1895e-06,6.027896e-01,1.058292e+00,-1.453048e-01
237920,1.1896e-06,6.025680e-01,9.073563e-01,-2.575327e-01
237940,1.1897e-06,5.964006e-01,8.957870e-01,-9.040001e-02
237960,1.1898e-06,5.985447e-01,7.597460e-01,-3.376870e-01
237980,1.1899e-06,6.035433e-01,8.375918e-01,-6.880011e-02
238000,1.19e-06,6.122311e-01,7.622428e-01,-3.792693e-01
238020,1.1901e-06,6.096218e-01,8.328641e-01,-2.129653e-01
238040,1.1902e-06,5.965126e-01,7.773105e-01,-1.107713e-01
238060,1.1903e-06,6.055571e-01,7.608698e-01,-2.477685e-01
238080,1.1904e-06,6.135246e-01,8.279109e-01,-6.582910e-02
238100,1.1905e-06,6.110294e-01,9.640284e-01,-3.939389e-02
238120,1.1906e-06,5.980735e-01,9.971070e-01,1.846933e-02
238140,1.1907e-06,5.977839e-01,1.046685e+00,-3.133199e-02
238160,1.1908e-06,6.028712e-01,9.519511e-01,8.848652e-02
238180,1.1909e-06,6.047333e-01,6.355016e-01,-6.507859e-02
238200,1.191e-06,5.982179e-01,8.430247e-01,1.964058e-02
238220,1.1911e-06,5.983227e-01,7.669944e-01,-2.548662e-01
238240,1.1912e-06,6.026894e-01,9.515484e-01,-2.438367e-01
238260,1.1913e-06,6.127943e-01,9.379033e-01,-1.644242e-01
238280,1.1914e-06,6.217573e-01,1.157812e+00,-7.854280e-02
238300,1.1915e-06,6.327088e-01,1.221493e+00,-1.969117e-01
238320,1.1916e-06,6.322028e-01,1.138821e+00,-1.735815e-01
238340,1.1917e-06,6.239008e-01,1.106262e+00,-5.889742e-02
238360,1.1918e-06,6.270446e-01,1.307820e+00,-2.899068e-02
238380,1.1919e-06,6.261743e-01,1.169963e+00,2.006125e-01
238400,1.192e-06,6.225544e-01,1.214261e+00,-1.431228e-01
238420,1.1921e-06,6.179123e-01,1.295450e+00,1.299619e-02
238440,1.1922e-06,6.136159e-01,1.299685e+00,-3.292750e-02
238460,1.1923e-06,6.062853e-01,1.070201e+00,-1.637053e-01
238480,1.1924e-06,6.017370e-01,1.200397e+00,-1.166021e-01
238500,1.1925e-06,5.991344e-01,9.933686e-01,-4.584701e-02
238520,1.1926e-06,6.026160e-01,1.130875e+00,-8.649052e-02
238540,1.1927e-06,6.061272e-01,9.725500e-01,9.016936e-02
238560,1.1928e-06,6.033294e-01,8.537441e-01,-7.016794e-02
238580,1.1929e-06,5.951098e-01,8.195211e-01,-1.503609e-01
238600,1.193e-06,6.008332e-01,6.736221e-01,-8.513731e-02
238620,1.1931e-06,6.000791e-01,8.729196e-01,3.562692e-02
238640,1.1932e-06,6.054273e-01,6.667584e-01,-1.295272e-01
238660,1.1933e-06,6.085652e-01,8.238186e-01,-7.438592e-03
238680,1.1934e-06,6.028458e-01,9.751868e-01,-6.465615e-03
238700,1.1935e-06,6.015198e-01,8.700084e-01,8.700092e-02
238720,1.1936e-06,6.072273e-01,8.815777e-01,7.411517e-02
238740,1.1937e-06,6.030179e-01,8.256451e-01,8.173154e-02
238760,1.1938e-06,6.024602e-01,8.977234e-01,7.165798e-02
238780,1.1939e-06,5.959672e-01,9.155295e-01,7.731484e-02
238800,1.194e-06,6.085337e-01,9.336767e-01,-1.114769e-02
238820,1.1941e-06,6.085831e-01,7.318457e-01,6.611974e-02
238840,1.1942e-06,6.153774e-01,7.178566e-01,2.557096e-02
238860,1.1943e-06,6.199863e-01,1.069065e+00,1.596750e-01
238880,1.1944e-06,6.193755e-01,8.313196e-01,1.608307e-02
238900,1.1945e-06,6.249045e-01,1.175314e+00,1.246261e-01
238920,1.1946e-06,6.268471e-01,8.972686e-01,7.701126e-02
238940,1.1947e-06,6.324299e-01,1.070536e+00,-3.768698e-02
238960,1.1948e-06,6.281024e-01,1.121514e+00,1.214607e-01
238980,1.1949e-06,6.260431e-01,1.118279e+00,1.583323e-01
239000,1.195e-06,6.329165e-01,1.211206e+00,1.241443e-01
239020,1.1951e-06,6.319994e-01,1.148125e+00,2.730032e-01
239040,1.1952e-06,6.180931e-01,9.807125e-01,8.470060e-02
239060,1.1953e-06,6.094250e-01,1.184249e+00,-2.442559e-02
239080,1.1954e-06,6.153865e-01,9.866965e-01,1.373296e-01
239100,1.1955e-06,6.089301e-01,1.139892e+00,-1.992821e-04
239120,1.1956e-06,6.000095e-01,9.476393e-01,-9.853346e-02
239140,1.1957e-06,5.981266e-01,1.078688e+00,1.513578e-01
239160,1.1958e-06,6.025845e-01,1.130968e+00,-2.609687e-02
239180,1.1959e-06,6.075001e-01,1.149091e+00,-4.025336e-02
239200,1.196e-06,6.049334e-01,7.887522e-01,-2.914074e-02
239220,1.1961e-06,5.933719e-01,9.303731e-01,4.798029e-02
239240,1.1962e-06,5.975438e-01,8.809084e-01,-1.731867e-01
239260,1.1963e-06,6.053029e-01,9.206036e-01,-4.803179e-02
239280,1.1964e-06,6.031278e-01,9.316620e-01,1.877649e-01
239300,1.1965e-06,6.008916e-01,6.641873e-01,-1.157421e-01
239320,1.1966e-06,5.932255e-01,7.955323e-01,-1.671881e-02
239340,1.1967e-06,6.027090e-01,7.894000e-01,1.241545e-01
239360,1.1968e-06,6.164941e-01,6.747537e-01,5.427784e-02
239380,1.1969e-06,6.101073e-01,7.115272e-01,1.178841e-01
239400,1.197e-06,5.972244e-01,8.967941e-01,5.271028e-02
239420,1.1971e-06,5.937608e-01,8.522452e-01,-1.808017e-02
239440,1.1972e-06,6.053942e-01,1.100062e+00,2.396770e-02
239460,1.1973e-06,6.182320e-01,7.828899e-01,1.824960e-01
239480,1.1974e-06,6.138444e-01,9.591161e-01,9.304458e-02
239500,1.1975e-06,6.162772e-01,1.013991e+00,1.600977e-02
239520,1.1976e-06,6.234389e-01,8.734971e-01,-6.710336e-02
239540,1.1977e-06,6.350247e-01,9.527293e-01,-3.273915e-02
239560,1.1978e-06,6.307878e-01,1.014650e+00,1.638703e-02
239580,1.1979e-06,6.288326e-01,1.178620e+00,6.372823e-02
239600,1.198e-06,6.320534e-01,1.090646e+00,1.643967e-01
239620,1.1981e-06,6.393699e-01,1.039207e+00,1.137689e-01
239640,1.1982e-06,6.317756e-01,1.010138e+00,2.255010e-01
239660,1.1983e-06,6.177720e-01,1.202278e+00,1.163266e-01
239680,1.1984e-06,6.131375e-01,1.364399e+00,1.312716e-01
239700,1.1985e-06,6.149469e-01,1.054783e+00,1.324220e-01
239720,1.1986e-06,6.122517e-01,1.167422e+00,1.117778e-01
239740,1.1987e-06,6.083391e-01,1.224120e+00,-1.796361e-02
239760,1.1988e-06,6.049826e-01,1.127746e+00,9.722730e-02
239780,1.1989e-06,6.057950e-01,1.044005e+00,7.610666e-02
239800,1.199e-06,6.065527e-01,1.115113e+00,-5.049611e-02
239820,1.1991e-06,6.043169e-01,8.677709e-01,1.057954e-01
239840,1.1992e-06,6.016398e-01,8.906900e-01,-1.845747e-01
239860,1.1993e-06,5.975249e-01,8.223314e-01,2.913478e-02
239880,1.1994e-06,5.982705e-01,8.278823e-01,7.212264e-02
239900,1.1995e-06,6.015689e-01,7.982003e-01,7.901900e-02
239920,1.1996e-06,6.028333e-01,7.094576e-01,5.119976e-02
239940,1.1997e-06,6.027986e-01,6.688959e-01,1.280295e-01
239960,1.1998e-06,5.956025e-01,6.943561e-01,1.507075e-01
239980,1.1999e-06,6.009876e-01,7.953763e-01,-1.176481e-01
240000,1.2e-06,6.096069e-01,7.123916e-01,-1.533032e-02
240020,1.2001e-06,6.022511e-01,6.615873e-01,-2.885594e-02
240040,1.2002e-06,5.889254e-01,9.992397e-01,8.035155e-02
240060,1.2003e-06,5.987816e-01,6.604769e-01,2.163063e-02
240080,1.2004e-06,6.097171e-01,9.378906e-01,3.370455e-02
240100,1.2005e-06,6.127501e-01,7.057680e-01,9.158063e-02
240120,1.2006e-06,6.080931e-01,8.928338e-01,8.344991e-03
240140,1.2007e-06,6.096065e-01,8.926598e-01,1.125166e-01
240160,1.2008e-06,6.259035e-01,8.849479e-01,-5.080834e-02
240180,1.2009e-06,6.360977e-01,7.053959e-01,-7.936386e-02
240200,1.201e-06,6.300888e-01,1.064373e+00,-7.246144e-02
240220,1.2011e-06,6.266912e-01,9.191471e-01,1.292805e-01
240240,1.2012e-06,6.381115e-01,1.232985e+00,1.370554e-01
240260,1.2013e-06,6.406565e-01,1.229420e+00,6.213924e-02
240280,1.2014e-06,6.367956e-01,1.321546e+00,1.938008e-01
240300,1.2015e-06,6.221780e-01,1.212383e+00,8.549707e-02
240320,1.2016e-06,6.135619e-01,1.221759e+00,1.815682e-01
240340,1.2017e-06,6.123861e-01,1.263394e+00,3.586613e-02
240360,1.2018e-06,6.096343e-01,1.021640e+00,1.146767e-01
240380,1.2019e-06,5.979298e-01,9.691516e-01,8.643904e-02
240400,1.202e-06,5.963148e-01,1.064443e+00,7.442543e-02
240420,1.2021e-06,6.029103e-01,9.143844e-01,1.030332e-01
240440,1.2022e-06,6.036592e-01,9.297679e-01,5.264061e-02
240460,1.2023e-06,6.007413e-01,7.921115e-01,1.091570e-01
240480,1.2024e-06,6.061100e-01,6.569455e-01,2.439524e-04
240500,1.2025e-06,6.084001e-01,6.598480e-01,-1.135779e-01
240520,1.2026e-06,6.034396e-01,7.941686e-01,-8.812378e-02
240540,1.2027e-06,6.004125e-01,6.876661e-01,1.706480e-02
240560,1.2028e-06,6.050410e-01,8.597506e-01,-2.730629e-02
240580,1.2029e-06,6.141866e-01,6.348515e-01,1.342990e-02
240600,1.203e-06,6.130000e-01,5.788000e-01,5.908684e-02
240620,1.2031e-06,6.052030e-01,6.010431e-01,1.393677e-02
240640,1.2032e-06,5.982671e-01,6.158845e-01,-4.264252e-02
240660,1.2033e-06,6.036221e-01,7.986562e-01,8.074485e-02
240680,1.2034e-06,6.056607e-01,4.937130e-01,2.178776e-02
240700,1.2035e-06,6.017611e-01,7.530814e-01,1.151713e-01
240720,1.2036e-06,6.015130e-01,7.228121e-01,-2.136278e-01
240740,1.2037e-06,6.083850e-01,7.293434e-01,5.123185e-02
240760,1.2038e-06,6.137068e-01,7.454711e-01,-5.995345e-02
240780,1.2039e-06,6.159273e-01,8.642967e-01,3.361056e-02
240800,1.204e-06,6.225302e-01,7.411479e-01,-1.875450e-01
240820,1.2041e-06,6.331532e-01,1.135642e+00,2.007260e-01
240840,1.2042e-06,6.358262e-01,1.072270e+00,-1.726857e-02
240860,1.2043e-06,6.358206e-01,1.068947e+00,1.202260e-01
240880,1.2044e-06,6.383950e-01,1.028762e+00,1.425433e-01
240900,1.2045e-06,6.369190e-01,1.326913e+00,2.213132e-01
240920,1.2046e-06,6.244824e-01,1.416903e+00,3.652778e-01
240940,1.2047e-06,6.255500e-01,1.385503e+00,1.409860e-01
240960,1.2048e-06,6.246286e-01,1.222197e+00,3.452844e-01
240980,1.2049e-06,6.150224e-01,1.181531e+00,-9.751135e-02
241000,1.205e-06,6.034247e-01,1.061638e+00,-8.417935e-03
241020,1.2051e-06,6.070074e-01,1.148991e+00,2.588914e-01
241040,1.2052e-06,5.999694e-01,1.137926e+00,1.332711e-01
241060,1.2053e-06,6.113877e-01,9.070591e-01,-8.465230e-02
241080,1.2054e-06,6.056213e-01,7.905696e-01,7.915683e-02
241100,1.2055e-06,5.954551e-01,7.920418e-01,1.599869e-01
241120,1.2056e-06,5.945736e-01,8.180923e-01,6.812143e-02
241140,1.2057e-06,6.015403e-01,7.664510e-01,2.166552e-01
241160,1.2058e-06,6.110533e-01,8.483689e-01,-1.431761e-02
241180,1.2059e-06,6.071362e-01,7.681584e-01,-8.707122e-02
241200,1.206e-06,5.995210e-01,6.026838e-01,4.417059e-02
241220,1.2061e-06,5.983848e-01,7.374363e-01,1.233245e-01
241240,1.2062e-06,6.013151e-01,8.819950e-01,4.111188e-02
241260,1.2063e-06,6.053276e-01,6.342936e-01,2.231935e-01
241280,1.2064e-06,6.002197e-01,6.996998e-01,1.580849e-01
241300,1.2065e-06,5.945737e-01,7.212201e-01,4.422658e-02
241320,1.2066e-06,5.968655e-01,7.012408e-01,1.913581e-01
241340,1.2067e-06,6.013997e-01,8.267149e-01,1.607901e-01
241360,1.2068e-06,6.070710e-01,9.181750e-01,-1.523362e-02
241380,1.2069e-06,6.103218e-01,9.208681e-01,-1.201555e-01
241400,1.207e-06,6.139634e-01,9.295884e-01,8.053309e-02
241420,1.2071e-06,6.271383e-01,1.002792e+00,5.512327e-02
241440,1.2072e-06,6.304817e-01,1.218688e+00,-4.671966e-02
241460,1.2073e-06,6.321436e-01,1.099883e+00,8.367886e-03
241480,1.2074e-06,6.388767e-01,1.178519e+00,3.158257e-02
241500,1.2075e-06,6.446800e-01,1.201869e+00,1.316373e-01
241520,1.2076e-06,6.509591e-01,1.338092e+00,3.205418e-02
241540,1.2077e-06,6.385365e-01,1.464191e+00,2.339866e-01
241560,1.2078e-06,6.270908e-01,1.433583e+00,2.383963e-01
241580,1.2079e-06,6.170344e-01,1.511858e+00,4.044549e-01
241600,1.208e-06,6.098220e-01,1.357826e+00,4.988560e-01
241620,1.2081e-06,6.038184e-01,1.278683e+00,2.927463e-02
241640,1.2082e-06,6.051956e-01,1.203527e+00,1.339710e-01
241660,1.2083e-06,6.084527e-01,1.155749e+00,1.033908e-01
241680,1.2084e-06,6.080653e-01,9.978808e-01,-6.985205e-02
241700,1.2085e-06,5.976661e-01,9.791067e-01,2.118104e-01
241720,1.2086e-06,5.914776e-01,8.550968e-01,2.319294e-01
241740,1.2087e-06,5.962202e-01,7.906285e-01,1.230608e-01
241760,1.2088e-06,6.111352e-01,7.168674e-01,1.511486e-01
241780,1.2089e-06,6.084256e-01,7.739351e-01,9.802397e-02
241800,1.209e-06,6.095131e-01,7.878620e-01,9.711430e-02
241820,1.2091e-06,6.007651e-01,5.981701e-01,4.811401e-02
241840,1.2092e-06,6.029406e-01,7.153184e-01,4.392893e-02
241860,1.2093e-06,6.160539e-01,7.166674e-01,1.876399e-01
241880,1.2094e-06,6.074094e-01,6.734746e-01,1.888539e-01
241900,1.2095e-06,5.996187e-01,7.820599e-01,1.331766e-01
241920,1.2096e-06,6.016642e-01,9.118642e-01,7.400915e-02
241940,1.2097e-06,6.013211e-01,7.308073e-01,1.127778e-01
241960,1.2098e-06,5.987993e-01,7.537716e-01,2.635257e-01
241980,1.2099e-06,5.963663e-01,8.889624e-01,1.537503e-01
242000,1.21e-06,6.100785e-01,8.274793e-01,1.017863e-01
242020,1.2101e-06,6.179788e-01,1.009525e+00,2.344336e-01
242040,1.2102e-06,6.187721e-01,9.104848e-01,3.899462e-02
242060,1.2103e-06,6.225437e-01,8.682442e-01,-1.836171e-02
242080,1.2104e-06,6.284921e-01,1.071668e+00,3.558525e-02
242100,1.2105e-06,6.381486e-01,1.123304e+00,6.140969e-02
242120,1.2106e-06,6.405643e-01,1.284071e+00,1.431635e-01
242140,1.2107e-06,6.447878e-01,1.421760e+00,1.585902e-01
242160,1.2108e-06,6.402647e-01,1.565579e+00,1.819383e-01
242180,1.2109e-06,6.368127e-01,1.561214e+00,3.661875e-01
242200,1.211e-06,6.353461e-01,1.582267e+00,4.008808e-01
242220,1.2111e-06,6.121844e-01,1.192425e+00,3.165279e-01
242240,1.2112e-06,5.985023e-01,1.371417e+00,2.303110e-01
242260,1.2113e-06,5.912652e-01,1.090199e+00,2.135920e-01
242280,1.2114e-06,5.961842e-01,1.275934e+00,2.238175e-01
242300,1.2115e-06,5.936125e-01,1.153969e+00,2.170424e-01
242320,1.2116e-06,6.008070e-01,9.765137e-01,2.903816e-02
242340,1.2117e-06,6.064518e-01,7.256126e-01,2.453658e-02
242360,1.2118e-06,6.106677e-01,7.681128e-01,1.066005e-01
242380,1.2119e-06,6.073914e-01,7.518075e-01,-6.158386e-02
242400,1.212e-06,5.998519e-01,5.234855e-01,-7.379562e-02
242420,1.2121e-06,6.036450e-01,7.022035e-01,8.303965e-02
242440,1.2122e-06,6.112353e-01,8.453985e-01,7.534542e-02
242460,1.2123e-06,6.063153e-01,8.303100e-01,8.075603e-02
242480,1.2124e-06,5.952194e-01,8.802841e-01,2.373906e-02
242500,1.2125e-06,6.020815e-01,7.434782e-01,-6.680573e-02
242520,1.2126e-06,6.054462e-01,6.826859e-01,-1.186189e-02
242540,1.2127e-06,5.996327e-01,8.359598e-01,1.497650e-01
242560,1.2128e-06,6.064900e-01,7.041912e-01,1.622891e-01
242580,1.2129e-06,6.003036e-01,7.729180e-01,2.844700e-01
242600,1.213e-06,6.048746e-01,7.237214e-01,-2.153153e-02
242620,1.2131e-06,6.074501e-01,8.640730e-01,4.729174e-02
242640,1.2132e-06,6.107314e-01,6.389455e-01,-4.512392e-02
242660,1.2133e-06,6.124839e-01,9.210956e-01,1.206583e-01
242680,1.2134e-06,6.217503e-01,9.254704e-01,4.254159e-02
242700,1.2135e-06,6.260909e-01,9.936762e-01,-5.300469e-02
242720,1.2136e-06,6.369158e-01,1.238877e+00,5.041458e-02
242740,1.2137e-06,6.519867e-01,1.488767e+00,1.094447e-01
242760,1.2138e-06,6.510106e-01,1.629758e+00,2.084883e-01
242780,1.2139e-06,6.424301e-01,1.404304e+00,2.282842e-01
242800,1.214e-06,6.289199e-01,1.330529e+00,2.279410e-01
242820,1.2141e-06,6.164333e-01,1.570887e+00,3.333665e-01
242840,1.2142e-06,6.145511e-01,1.600352e+00,4.389207e-01
242860,1.2143e-06,6.091257e-01,1.499907e+00,4.675800e-01
242880,1.2144e-06,6.019779e-01,1.366415e+00,2.551801e-01
242900,1.2145e-06,5.924349e-01,1.313312e+00,1.211420e-01
242920,1.2146e-06,5.935868e-01,9.487884e-01,1.228920e-01
242940,1.2147e-06,5.952748e-01,8.027772e-01,7.498794e-04
242960,1.2148e-06,6.015784e-01,1.067083e+00,1.478736e-02
242980,1.2149e-06,6.051913e-01,8.788049e-01,1.576458e-01
243000,1.215e-06,5.977379e-01,6.639653e-01,2.216971e-02
243020,1.2151e-06,6.002153e-01,5.089468e-01,6.818214e-02
243040,1.2152e-06,6.043546e-01,3.922001e-01,1.117645e-01
243060,1.2153e-06,6.130193e-01,6.583540e-01,2.262219e-02
243080,1.2154e-06,6.120023e-01,9.212969e-01,-6.084079e-02
243100,1.2155e-06,6.016540e-01,1.143284e+00,5.933172e-02
243120,1.2156e-06,5.944657e-01,8.702910e-01,2.187130e-03
243140,1.2157e-06,5.974405e-01,7.831909e-01,-6.657664e-02
243160,1.2158e-06,6.025368e-01,6.198597e-01,9.763903e-02
243180,1.2159e-06,5.999852e-01,7.578413e-01,1.127011e-01
243200,1.216e-06,5.966381e-01,9.794576e-01,1.786562e-01
243220,1.2161e-06,5.988356e-01,6.553621e-01,2.288343e-01
243240,1.2162e-06,6.062726e-01,8.026249e-01,2.653576e-02
243260,1.2163e-06,6.079101e-01,9.523463e-01,-7.383333e-02
243280,1.2164e-06,6.237819e-01,8.557304e-01,-7.786990e-02
243300,1.2165e-06,6.321773e-01,1.003906e+00,-4.503793e-03
243320,1.2166e-06,6.318439e-01,9.610367e-01,-5.545165e-03
243340,1.2167e-06,6.318244e-01,9.409989e-01,3.154245e-01
243360,1.2168e-06,6.321751e-01,1.144409e+00,1.112516e-01
243380,1.2169e-06,6.378211e-01,1.385582e+00,1.346827e-01
243400,1.217e-06,6.443276e-01,1.398807e+00,1.163266e-01
243420,1.2171e-06,6.393950e-01,1.486244e+00,3.132384e-01
243440,1.2172e-06,6.232198e-01,1.357803e+00,9.924965e-02
243460,1.2173e-06,6.061578e-01,1.548658e+00,2.938210e-01
243480,1.2174e-06,6.012211e-01,1.399009e+00,4.231052e-01
243500,1.2175e-06,5.967178e-01,1.149730e+00,2.774667e-01
243520,1.2176e-06,5.921416e-01,1.174401e+00,1.802921e-01
