t,phi
2.98e-07,-0.4696861
2.981e-07,-0.3506629
2.982e-07,-0.1316631
2.983e-07,-0.5872855
2.984e-07,-0.2702855
2.9850000000000003e-07,-0.2148627
2.986e-07,-0.2652157
2.987e-07,-0.3993087
2.988e-07,-0.4072271
2.989e-07,-0.262848
2.99e-07,-0.3354515
2.991e-07,-0.3797828
2.9920000000000003e-07,-0.6057678
2.993e-07,-0.286313
2.994e-07,-0.2861473
2.995e-07,-0.2504361
2.996e-07,-0.3935589
2.997e-07,-0.462416
2.998e-07,-0.1035861
2.9990000000000003e-07,-0.3419339
3e-07,-0.4021548
3.001e-07,-0.3448407
3.002e-07,-0.4706997
3.003e-07,-0.447338
3.004e-07,-0.3977866
3.005e-07,-0.5096735
3.0060000000000003e-07,-0.4017925
3.007e-07,-0.521543
3.008e-07,-0.3041796
3.009e-07,-0.2803096
3.01e-07,-0.3807229
3.011e-07,-0.2581572
3.012e-07,-0.4620934
3.0130000000000003e-07,-0.3374508
3.014e-07,-0.4391221
3.015e-07,-0.2087268
3.016e-07,-0.2277443
3.017e-07,-0.4898824
3.018e-07,-0.6459916
3.019e-07,-0.243234
3.0200000000000003e-07,-0.3897919
3.021e-07,-0.5045044
3.022e-07,-0.4207821
3.023e-07,-0.3538375
3.024e-07,-0.3669816
3.025e-07,-0.3654399
3.026e-07,-0.3974982
3.0270000000000003e-07,-0.3860974
3.028e-07,-0.48746
3.029e-07,-0.2605409
3.03e-07,-0.4994804
3.031e-07,-0.2530251
3.032e-07,-0.3479288
3.033e-07,-0.2960094
3.0340000000000003e-07,-0.4769115
3.035e-07,-0.570064
3.036e-07,-0.3697022
3.037e-07,-0.4631101
3.038e-07,-0.4547822
3.039e-07,-0.5344543
3.04e-07,-0.379724
3.0410000000000003e-07,-0.6002972
3.0420000000000004e-07,-0.2821091
3.043e-07,-0.4106086
3.044e-07,-0.3603191
3.045e-07,-0.3118891
3.046e-07,-0.3325157
3.047e-07,-0.330337
3.0480000000000003e-07,-0.4338032
3.0490000000000004e-07,-0.3323995
3.05e-07,-0.4225768
3.051e-07,-0.3198561
3.052e-07,-0.3210761
3.053e-07,-0.1896866
3.054e-07,-0.2839614
3.0550000000000003e-07,-0.3722481
3.0560000000000004e-07,-0.08250327
3.057e-07,-0.3832756
3.058e-07,-0.5207832
3.059e-07,-0.3911089
3.06e-07,-0.3884835
3.061e-07,-0.5788079
3.0620000000000003e-07,-0.4108173
3.0630000000000004e-07,-0.3384902
3.064e-07,-0.4317359
3.065e-07,-0.3794906
3.066e-07,-0.1796339
3.067e-07,-0.250741
3.068e-07,-0.4586354
3.0690000000000003e-07,-0.2271464
3.0700000000000004e-07,-0.373436
3.071e-07,-0.3380941
3.072e-07,-0.4334847
3.073e-07,0.0003047323
3.074e-07,-0.3015551
3.075e-07,-0.5019636
3.0760000000000003e-07,-0.3744869
3.0770000000000004e-07,-0.452246
3.078e-07,-0.3011937
3.079e-07,-0.4152262
3.08e-07,-0.1884077
3.081e-07,-0.4388536
3.082e-07,-0.2623871
3.0830000000000003e-07,-0.3310199
3.0840000000000004e-07,-0.5513412
3.085e-07,-0.336547
3.086e-07,-0.4142422
3.087e-07,-0.4100237
3.088e-07,-0.3577837
3.089e-07,-0.359095
3.0900000000000003e-07,-0.3597413
3.0910000000000003e-07,-0.4380209
3.092e-07,-0.2602814
3.093e-07,-0.168968
3.094e-07,-0.3293642
3.095e-07,-0.3627575
3.096e-07,-0.3646206
3.0970000000000003e-07,-0.3030982
3.0980000000000003e-07,-0.3147241
3.099e-07,-0.4673086
3.1e-07,-0.1599244
3.101e-07,-0.4190686
3.102e-07,-0.2801782
3.103e-07,-0.2924533
3.1040000000000003e-07,-0.2532315
3.1050000000000003e-07,-0.2337246
3.106e-07,-0.03609411
3.107e-07,-0.4654759
3.108e-07,-0.1622395
3.109e-07,-0.3163911
3.11e-07,-0.2989136
3.111e-07,-0.1124267
3.1120000000000003e-07,-0.2222067
3.113e-07,-0.3504951
3.114e-07,-0.2441169
3.115e-07,-0.1172752
3.116e-07,-0.3609237
3.117e-07,-0.4123347
3.118e-07,-0.1400651
3.1190000000000003e-07,-0.0007932321
3.12e-07,-0.2235244
3.121e-07,-0.4097988
3.122e-07,-0.3328839
3.123e-07,0.02929778
3.124e-07,-0.2471405
3.125e-07,-0.2760983
3.1260000000000003e-07,0.01891455
3.127e-07,-0.1607005
3.128e-07,-0.2838176
3.129e-07,-0.09449272
3.13e-07,-0.0420404
3.131e-07,-0.3950102
3.132e-07,-0.285598
3.1330000000000003e-07,-0.164159
3.134e-07,-0.1471706
3.135e-07,-0.2801383
3.136e-07,-0.2833045
3.137e-07,-0.01506213
3.138e-07,-0.1627503
3.139e-07,-0.1086499
3.1400000000000003e-07,-0.03522211
3.141e-07,-0.1912802
3.142e-07,-0.1253726
3.143e-07,-0.1751989
3.144e-07,0.06387719
3.145e-07,-0.2593754
3.146e-07,0.02604083
3.1470000000000003e-07,-0.2005781
3.148e-07,-0.009630995
3.149e-07,0.091009
3.15e-07,-0.1175306
3.151e-07,0.1111218
3.152e-07,-0.06838194
3.153e-07,-0.316179
3.1540000000000003e-07,-0.004369787
3.155e-07,-0.2255242
3.156e-07,0.06143161
3.157e-07,0.1773755
3.158e-07,-0.09949721
3.159e-07,-0.1281872
3.16e-07,-0.0733573
3.1610000000000003e-07,-0.002604527
3.162e-07,-0.1216606
3.163e-07,-0.069961
3.164e-07,0.0385848
3.165e-07,-0.01567677
3.166e-07,-0.08039577
3.167e-07,-0.1242597
3.1680000000000003e-07,0.07347713
3.169e-07,0.1022839
3.17e-07,0.1312099
3.171e-07,0.2130812
3.172e-07,0.1487501
3.173e-07,-0.1025989
3.174e-07,0.2287888
3.1750000000000003e-07,-0.04447795
3.176e-07,0.09529785
3.177e-07,0.182093
3.178e-07,0.06026525
3.179e-07,0.1482348
3.18e-07,0.1516523
3.181e-07,0.1924798
3.1820000000000003e-07,-0.006486677
3.1830000000000004e-07,0.2533433
3.184e-07,0.2090788
3.185e-07,0.1605434
3.186e-07,0.003581114
3.187e-07,0.1094658
3.188e-07,0.1668243
3.1890000000000003e-07,0.1046534
3.1900000000000004e-07,-0.1044996
3.191e-07,0.1981223
3.192e-07,0.04714192
3.193e-07,0.100552
3.194e-07,0.004021416
3.195e-07,0.01084465
3.1960000000000003e-07,0.356704
3.1970000000000004e-07,0.179555
3.198e-07,-0.008851688
3.199e-07,0.1735067
3.2e-07,0.2375142
3.201e-07,0.1935943
3.202e-07,0.1487028
3.2030000000000003e-07,0.2265224
3.2040000000000004e-07,0.2698432
3.205e-07,0.2923899
3.206e-07,0.247823
3.207e-07,0.3724061
3.208e-07,0.2535354
3.209e-07,0.17239
3.2100000000000003e-07,0.2094117
3.2110000000000004e-07,0.125246
3.212e-07,0.3715961
3.213e-07,0.2525792
3.214e-07,0.3750647
3.215e-07,0.05185251
3.216e-07,0.1726174
3.2170000000000003e-07,0.07896934
3.2180000000000004e-07,0.495072
3.219e-07,0.3156944
3.22e-07,0.4581848
3.221e-07,0.4900929
3.222e-07,0.3865938
3.223e-07,0.3590974
3.2240000000000003e-07,0.3239312
3.2250000000000004e-07,0.2156484
3.226e-07,0.199368
3.227e-07,0.2614498
3.228e-07,0.3350065
3.229e-07,0.3965657
3.23e-07,0.4154675
3.2310000000000003e-07,0.4485905
3.2320000000000004e-07,0.3911889
3.233e-07,0.382974
3.234e-07,0.3633485
3.235e-07,0.5432643
3.236e-07,0.4796635
3.237e-07,0.1748152
3.2380000000000003e-07,0.2992754
3.2390000000000004e-07,0.372206
3.24e-07,0.3618375
3.241e-07,0.3609458
3.242e-07,0.7154735
3.243e-07,0.5274585
3.244e-07,0.5147452
3.2450000000000003e-07,0.4528675
3.2460000000000003e-07,0.3747062
3.247e-07,0.4014894
3.248e-07,0.7885476
3.249e-07,0.4892315
3.25e-07,0.6598689
3.251e-07,0.4387639
3.2520000000000003e-07,0.6697904
3.2530000000000003e-07,0.52069
3.254e-07,0.5759194
3.255e-07,0.5349912
3.256e-07,0.5164097
3.257e-07,0.5857422
3.258e-07,0.4657295
3.259e-07,0.5993411
3.2600000000000003e-07,0.4614456
3.261e-07,0.3929526
3.262e-07,0.4401682
3.263e-07,0.6483329
3.264e-07,0.5559039
3.265e-07,0.4761572
3.266e-07,0.578662
3.2670000000000003e-07,0.6769213
3.268e-07,0.5795296
3.269e-07,0.5690456
3.27e-07,0.7447674
3.271e-07,0.6272233
3.272e-07,0.6960078
3.273e-07,0.4277573
3.2740000000000003e-07,0.4414293
3.275e-07,0.5682148
3.276e-07,0.5224184
3.277e-07,0.6326763
3.278e-07,0.422598
3.279e-07,0.7078166
3.28e-07,0.6229415
3.2810000000000003e-07,0.6013368
3.282e-07,0.4609976
3.283e-07,0.7238276
3.284e-07,0.7922632
3.285e-07,0.8070621
3.286e-07,0.7406733
3.287e-07,0.7694528
3.2880000000000003e-07,0.63552
3.289e-07,0.8805786
3.29e-07,0.8561835
3.291e-07,0.7231239
3.292e-07,0.843622
3.293e-07,0.6084998
3.294e-07,0.7407165
3.2950000000000003e-07,0.8370372
3.296e-07,0.7513719
3.297e-07,0.7721186
3.298e-07,0.7860405
3.299e-07,0.6253241
3.3e-07,0.669016
3.301e-07,0.7355223
3.3020000000000003e-07,0.5470479
3.303e-07,0.5733495
3.304e-07,1.083435
3.305e-07,0.8102333
3.306e-07,0.7646757
3.307e-07,0.8997496
3.308e-07,0.5896752
3.3090000000000003e-07,0.7822903
3.31e-07,0.6912444
3.311e-07,0.6757799
3.312e-07,0.565349
3.313e-07,0.7491717
3.314e-07,0.8654303
3.315e-07,0.5979114
3.3160000000000003e-07,0.6151235
3.317e-07,1.087778
3.318e-07,0.707952
3.319e-07,0.8166556
3.32e-07,0.7405413
3.321e-07,0.6270333
3.322e-07,0.7250445
3.3230000000000003e-07,0.7906569
3.3240000000000004e-07,0.8036139
3.325e-07,0.7980258
3.326e-07,0.714542
3.327e-07,0.6334121
3.328e-07,0.6206421
3.329e-07,0.6498136
3.3300000000000003e-07,0.7986128
3.3310000000000004e-07,0.774927
3.332e-07,0.8127998
3.333e-07,0.9693795
3.334e-07,0.9173766
3.335e-07,0.8336064
3.336e-07,0.8395858
3.3370000000000003e-07,0.8287705
3.3380000000000004e-07,0.7219929
3.339e-07,0.7233523
3.34e-07,0.5405854
3.341e-07,0.5840176
3.342e-07,0.8512166
3.343e-07,0.6427705
3.3440000000000003e-07,0.7551602
3.3450000000000004e-07,0.8283876
3.346e-07,1.083487
3.347e-07,0.7170582
3.348e-07,0.831399
3.349e-07,1.108524
3.35e-07,0.8957135
3.3510000000000003e-07,0.731073
3.3520000000000004e-07,0.9160118
3.353e-07,0.6812924
3.354e-07,0.8519919
3.355e-07,0.6770924
3.356e-07,0.7114323
3.357e-07,0.9545298
3.3580000000000003e-07,0.9639172
3.3590000000000004e-07,0.894132
3.36e-07,0.7911711
3.361e-07,0.8247173
3.362e-07,0.892888
3.363e-07,0.5884455
3.364e-07,0.7124601
3.3650000000000003e-07,0.8048388
3.3660000000000004e-07,0.5235972
3.367e-07,0.6084551
3.368e-07,0.788959
3.369e-07,0.9417114
3.37e-07,0.7059991
3.371e-07,0.8247143
3.3720000000000003e-07,0.7249074
3.3730000000000004e-07,0.7328992
3.374e-07,0.5571079
3.375e-07,0.6543978
3.376e-07,0.6630239
3.377e-07,0.6879811
3.378e-07,0.7097398
3.3790000000000003e-07,0.7266782
3.3800000000000004e-07,0.6780954
3.381e-07,0.8449846
3.382e-07,0.8105192
3.383e-07,0.7382693
3.384e-07,0.5811559
3.385e-07,0.8690436
3.3860000000000003e-07,0.8627524
3.3870000000000004e-07,0.7168465
3.388e-07,0.9534935
3.389e-07,0.7213784
3.39e-07,0.7886655
3.391e-07,0.8635563
3.392e-07,0.6583648
3.3930000000000003e-07,0.6668964
3.3940000000000003e-07,0.5938401
3.395e-07,0.9370282
3.396e-07,0.7747045
3.397e-07,0.5703722
3.398e-07,0.5338337
3.399e-07,0.6184663
3.4000000000000003e-07,0.5568222
3.4010000000000003e-07,0.6477867
3.402e-07,0.8307416
3.403e-07,0.7155713
3.404e-07,0.8466731
3.405e-07,0.6560389
3.406e-07,0.6906921
3.4070000000000003e-07,0.6257461
3.4080000000000003e-07,0.6162092
3.409e-07,0.7169352
3.41e-07,0.6835625
3.411e-07,0.7860534
3.412e-07,0.5272247
3.413e-07,0.6412003
3.414e-07,0.6092662
3.4150000000000003e-07,0.6496732
3.416e-07,0.7823126
3.417e-07,0.5964408
3.418e-07,0.6723104
3.419e-07,0.6998689
3.42e-07,0.6134269
3.421e-07,0.551713
3.4220000000000003e-07,0.6322004
3.423e-07,0.4745218
3.424e-07,1.03932
3.425e-07,0.8358113
3.426e-07,0.4756334
3.427e-07,0.7130876
3.428e-07,0.5720088
3.4290000000000003e-07,0.5502446
3.43e-07,0.4887483
3.431e-07,0.5930682
3.432e-07,0.5681161
3.433e-07,0.3836658
3.434e-07,0.3697215
3.435e-07,0.4749093
3.4360000000000003e-07,0.7402232
3.437e-07,0.4705973
3.438e-07,0.3428161
3.439e-07,0.5402977
3.44e-07,0.6104834
3.441e-07,0.4710263
3.442e-07,0.5165142
3.4430000000000003e-07,0.6032506
3.444e-07,0.7272277
3.445e-07,0.604909
3.446e-07,0.5556046
3.447e-07,0.3793045
3.448e-07,0.6014127
3.449e-07,0.7203605
3.4500000000000003e-07,0.7256517
3.451e-07,0.2619107
3.452e-07,0.6151748
3.453e-07,0.6568371
3.454e-07,0.4661981
3.455e-07,0.6191021
3.456e-07,0.4309115
3.4570000000000003e-07,0.617221
3.458e-07,0.6657733
3.459e-07,0.6417174
3.46e-07,0.6968192
3.461e-07,0.4130914
3.462e-07,0.5025625
3.463e-07,0.5132671
3.4640000000000003e-07,0.4664601
3.4650000000000004e-07,0.4927097
3.466e-07,0.5081135
3.467e-07,0.5118474
3.468e-07,0.2640131
3.469e-07,0.4409339
3.47e-07,0.5429382
3.4710000000000003e-07,0.298467
3.4720000000000004e-07,0.5681638
3.473e-07,0.4304186
3.474e-07,0.3049436
3.475e-07,0.6285409
3.476e-07,0.426416
3.477e-07,0.6261666
3.4780000000000003e-07,0.6021795
3.4790000000000004e-07,0.1514121
3.48e-07,0.4078526
3.481e-07,0.4150972
3.482e-07,0.4369891
3.483e-07,0.303363
3.484e-07,0.43066
3.4850000000000003e-07,0.3200586
3.4860000000000004e-07,0.2237094
3.487e-07,0.259637
3.488e-07,0.240813
3.489e-07,0.567737
3.49e-07,0.3944638
3.491e-07,0.3259635
3.4920000000000003e-07,0.3073883
3.4930000000000004e-07,0.4726836
3.494e-07,0.2654794
3.495e-07,0.5115759
3.496e-07,0.3537799
3.497e-07,0.4218552
3.498e-07,0.3470705
3.4990000000000003e-07,0.4784954
3.5000000000000004e-07,0.3238677
3.501e-07,0.3253991
3.502e-07,0.4051315
3.503e-07,0.4836532
3.504e-07,0.3027614
3.505e-07,0.4304538
3.5060000000000003e-07,0.3166287
3.5070000000000004e-07,0.2392537
3.508e-07,0.3002605
3.509e-07,0.5261801
3.51e-07,0.07809083
3.511e-07,0.3033764
3.512e-07,0.1935257
3.5130000000000003e-07,0.3735596
3.5140000000000004e-07,0.2940063
3.515e-07,0.2865662
3.516e-07,0.6572599
3.517e-07,0.4328707
3.518e-07,0.361633
3.519e-07,0.3805892
3.5200000000000003e-07,0.3585391
3.5210000000000004e-07,0.2913293
3.522e-07,0.2171492
3.523e-07,0.3156256
3.524e-07,0.4018067
3.525e-07,0.3307549
3.526e-07,0.07169969
3.5270000000000003e-07,0.3005819
3.5280000000000004e-07,0.3169703
3.529e-07,0.3476918
3.53e-07,0.31694
3.531e-07,0.2463803
3.532e-07,0.1089512
3.533e-07,0.1865796
3.5340000000000003e-07,0.2217688
3.5350000000000004e-07,0.1759594
3.536e-07,0.3002011
3.537e-07,-0.0817249
3.538e-07,0.06630363
3.539e-07,0.1700993
3.54e-07,0.04049962
3.5410000000000003e-07,-0.07098123
3.5420000000000004e-07,0.288262
3.543e-07,0.2521022
3.544e-07,0.1516351
3.545e-07,0.4139669
3.546e-07,0.2261473
3.547e-07,0.02293715
3.5480000000000003e-07,0.1433053
3.5490000000000003e-07,0.2090639
3.55e-07,0.07801286
3.551e-07,0.1199644
3.552e-07,0.03820071
3.553e-07,0.06578877
3.554e-07,0.1916485
3.5550000000000003e-07,0.2366574
3.5560000000000003e-07,0.01482063
3.557e-07,0.2043309
3.558e-07,0.172763
3.559e-07,0.2520905
3.56e-07,0.2811402
3.561e-07,0.1709629
3.562e-07,0.07018206
3.5630000000000003e-07,0.09659707
3.564e-07,0.2746626
3.565e-07,0.02091746
3.566e-07,-0.07109027
3.567e-07,0.004454999
3.568e-07,0.03511567
3.569e-07,0.04082806
3.5700000000000003e-07,-0.04909578
3.571e-07,-0.008089142
3.572e-07,-0.06504164
3.573e-07,0.0485523
3.574e-07,-0.06068541
3.575e-07,-0.00711632
3.576e-07,0.2565916
3.5770000000000003e-07,-0.1196871
3.578e-07,-0.02338355
3.579e-07,-0.01582986
3.58e-07,-0.05074227
3.581e-07,-0.112705
3.582e-07,-0.1242836
3.583e-07,-0.05130218
3.5840000000000003e-07,-0.07367417
3.585e-07,-0.08876009
3.586e-07,0.09651472
3.587e-07,0.009292034
3.588e-07,-0.2244635
3.589e-07,-0.05128179
3.59e-07,-0.0190154
3.5910000000000003e-07,-0.03997425
3.592e-07,0.001845419
3.593e-07,-0.1658838
3.594e-07,-0.0798445
3.595e-07,-0.08646806
3.596e-07,-0.1594824
3.597e-07,-0.06632408
3.5980000000000003e-07,-0.06808464
3.599e-07,-0.2713552
3.6e-07,-0.0732298
3.601e-07,-0.2056196
3.602e-07,-0.3692846
3.603e-07,-0.2170666
3.604e-07,-0.1612271
3.6050000000000003e-07,-0.1768458
3.6060000000000004e-07,-0.07298072
3.607e-07,-0.1708456
3.608e-07,0.03076544
3.609e-07,-0.119688
3.61e-07,-0.1641783
3.611e-07,-0.04765823
3.6120000000000003e-07,-0.1640108
3.6130000000000004e-07,-0.2286474
3.614e-07,-0.2766278
3.615e-07,-0.2384791
3.616e-07,-0.2481556
3.617e-07,-0.1063901
3.618e-07,-0.1727509
3.6190000000000003e-07,-0.2293088
3.6200000000000004e-07,-0.02172069
3.621e-07,-0.136479
3.622e-07,-0.3858318
3.623e-07,-0.3898933
3.624e-07,-0.457172
3.625e-07,-0.03063428
3.6260000000000003e-07,-0.2903977
3.6270000000000004e-07,-0.2576067
3.628e-07,-0.2196307
3.629e-07,-0.3742407
3.63e-07,-0.3405721
3.631e-07,-0.3109866
3.632e-07,-0.3112319
3.6330000000000003e-07,-0.3526863
3.6340000000000004e-07,-0.3740137
3.635e-07,-0.4899603
3.636e-07,-0.3631573
3.637e-07,-0.5165079
3.638e-07,-0.5742205
3.639e-07,-0.3424303
3.6400000000000003e-07,-0.3072771
3.6410000000000004e-07,-0.2846041
3.642e-07,-0.255809
3.643e-07,-0.2426824
3.644e-07,-0.4984317
3.645e-07,-0.2636558
3.646e-07,-0.4289537
3.6470000000000003e-07,-0.3789033
3.6480000000000004e-07,-0.4762278
3.649e-07,-0.5303162
3.65e-07,-0.4788998
3.651e-07,-0.5002955
3.652e-07,-0.4751987
3.653e-07,-0.4322647
3.6540000000000003e-07,-0.7599466
3.6550000000000004e-07,-0.2647028
3.656e-07,-0.5672814
3.657e-07,-0.4571461
3.658e-07,-0.4498744
3.659e-07,-0.3803501
3.66e-07,-0.7334057
3.6610000000000003e-07,-0.5235022
3.6620000000000004e-07,-0.4953258
3.663e-07,-0.5673668
3.664e-07,-0.5359223
3.665e-07,-0.5834079
3.666e-07,-0.6426566
3.667e-07,-0.471526
3.6680000000000003e-07,-0.7047254
3.6690000000000004e-07,-0.5758665
3.67e-07,-0.4821383
3.671e-07,-0.610604
3.672e-07,-0.5382003
3.673e-07,-0.8172644
3.674e-07,-0.5976354
3.6750000000000003e-07,-0.7503666
3.6760000000000004e-07,-1.03021
3.677e-07,-0.680613
3.678e-07,-0.6442976
3.679e-07,-0.7780107
3.68e-07,-0.5461052
3.681e-07,-0.7092732
3.6820000000000003e-07,-0.6769463
3.6830000000000004e-07,-0.7491502
3.684e-07,-0.6677428
3.685e-07,-0.7213938
3.686e-07,-0.6320439
3.687e-07,-0.8061348
3.688e-07,-0.6510835
3.6890000000000003e-07,-0.7561323
3.6900000000000004e-07,-0.8833363
3.691e-07,-0.7170223
3.692e-07,-0.6682365
3.693e-07,-0.8141463
3.694e-07,-0.6560715
3.695e-07,-0.9197485
3.6960000000000003e-07,-0.6492034
3.6970000000000003e-07,-0.8036829
3.698e-07,-0.7506107
3.699e-07,-0.8189984
3.7e-07,-0.9387142
3.701e-07,-0.8876348
3.702e-07,-0.8954687
3.7030000000000003e-07,-0.5556989
3.7040000000000003e-07,-0.909327
3.705e-07,-0.9047987
3.706e-07,-1.036927
3.707e-07,-0.9326242
3.708e-07,-0.9393116
3.709e-07,-1.011595
3.7100000000000003e-07,-0.8200418
3.7110000000000003e-07,-1.086422
3.712e-07,-1.187582
3.713e-07,-0.7414791
3.714e-07,-1.046643
3.715e-07,-0.9302365
3.716e-07,-0.991689
3.717e-07,-1.135418
3.7180000000000003e-07,-0.9557922
3.719e-07,-0.7488723
3.72e-07,-1.164642
3.721e-07,-1.008698
3.722e-07,-1.082471
3.723e-07,-0.9301451
3.724e-07,-1.199744
3.7250000000000003e-07,-1.084326
3.726e-07,-1.040377
3.727e-07,-0.9606212
3.728e-07,-0.8925141
3.729e-07,-1.156286
3.73e-07,-0.9992822
3.731e-07,-1.081767
3.7320000000000003e-07,-1.078976
3.733e-07,-1.151102
3.734e-07,-1.199927
3.735e-07,-1.196049
3.736e-07,-1.276498
3.737e-07,-1.20186
3.738e-07,-1.048723
3.7390000000000003e-07,-1.093288
3.74e-07,-1.275917
3.741e-07,-1.014481
3.742e-07,-1.029048
3.743e-07,-1.149183
3.744e-07,-1.148148
3.745e-07,-0.9287528
3.7460000000000003e-07,-1.07758
3.7470000000000004e-07,-1.292145
3.748e-07,-1.019839
3.749e-07,-1.217416
3.75e-07,-1.251167
3.751e-07,-1.312068
3.752e-07,-1.072908
3.7530000000000003e-07,-1.387529
3.7540000000000004e-07,-0.92944
3.755e-07,-1.358328
3.756e-07,-1.12603
3.757e-07,-1.304914
3.758e-07,-1.18458
3.759e-07,-1.134404
3.7600000000000003e-07,-1.307949
3.7610000000000004e-07,-1.139473
3.762e-07,-1.054093
3.763e-07,-0.9877034
3.764e-07,-1.11912
3.765e-07,-1.190229
3.766e-07,-1.299812
3.7670000000000003e-07,-1.258541
3.7680000000000004e-07,-1.335764
3.769e-07,-1.189111
3.77e-07,-1.21044
3.771e-07,-1.247712
3.772e-07,-1.394932
3.773e-07,-1.172673
3.7740000000000003e-07,-1.148875
3.7750000000000004e-07,-1.361732
3.776e-07,-1.211651
3.777e-07,-1.214229
3.778e-07,-1.193124
3.779e-07,-1.422514
3.78e-07,-1.252616
3.7810000000000003e-07,-1.136058
3.7820000000000004e-07,-1.38812
3.783e-07,-1.517055
3.784e-07,-1.438742
3.785e-07,-1.309894
3.786e-07,-1.318276
3.787e-07,-1.157366
3.7880000000000003e-07,-1.211492
3.7890000000000004e-07,-1.317981
3.79e-07,-1.199674
3.791e-07,-1.404964
3.792e-07,-1.089264
3.793e-07,-1.108472
3.794e-07,-1.032349
3.7950000000000003e-07,-1.241086
3.7960000000000004e-07,-1.49434
3.797e-07,-1.243594
3.798e-07,-1.153332
3.799e-07,-1.181458
3.8e-07,-1.278184
3.801e-07,-1.292261
3.8020000000000003e-07,-1.398077
3.8030000000000004e-07,-1.381181
3.804e-07,-1.226696
3.805e-07,-1.35541
3.806e-07,-1.435964
3.807e-07,-1.214087
3.808e-07,-1.285308
3.8090000000000003e-07,-1.141051
3.8100000000000004e-07,-1.251897
3.811e-07,-1.367761
3.812e-07,-1.289436
3.813e-07,-1.442565
3.814e-07,-1.277549
3.815e-07,-1.098804
3.8160000000000003e-07,-1.109974
3.8170000000000004e-07,-1.046072
3.818e-07,-1.243775
3.819e-07,-1.166986
3.82e-07,-1.267569
3.821e-07,-1.309949
3.822e-07,-1.146869
3.8230000000000003e-07,-1.363476
3.8240000000000004e-07,-1.061396
3.825e-07,-1.064245
3.826e-07,-1.049665
3.827e-07,-0.9970501
3.828e-07,-0.9737487
3.829e-07,-1.04154
3.8300000000000003e-07,-1.20169
3.8310000000000004e-07,-1.136903
3.832e-07,-1.070049
3.833e-07,-1.098271
3.834e-07,-0.9486822
3.835e-07,-0.8196419
3.836e-07,-1.056486
3.8370000000000003e-07,-0.7686154
3.8380000000000004e-07,-0.9415287
3.839e-07,-1.074386
3.84e-07,-0.9541589
3.841e-07,-0.8807211
3.842e-07,-1.211877
3.843e-07,-0.8774949
3.8440000000000003e-07,-1.203735
3.8450000000000004e-07,-0.8838401
3.846e-07,-0.9919831
3.847e-07,-0.9082481
3.848e-07,-0.8171232
3.849e-07,-0.8737864
3.85e-07,-0.9853038
3.8510000000000003e-07,-0.8521674
3.8520000000000003e-07,-0.7285786
3.853e-07,-0.7788503
3.854e-07,-0.8501921
3.855e-07,-0.9614092
3.856e-07,-0.8653622
3.857e-07,-0.892037
3.8580000000000003e-07,-0.9517009
3.8590000000000003e-07,-0.5876546
3.86e-07,-0.8186036
3.861e-07,-0.6253456
3.862e-07,-0.6433139
3.863e-07,-0.552968
3.864e-07,-0.5084608
3.865e-07,-0.7561396
3.8660000000000003e-07,-0.5118154
3.867e-07,-0.5349111
3.868e-07,-0.6593597
3.869e-07,-0.7385222
3.87e-07,-0.599856
3.871e-07,-0.7179617
3.872e-07,-0.4903115
3.8730000000000003e-07,-0.2907726
3.874e-07,-0.5853244
3.875e-07,-0.4673945
3.876e-07,-0.4431545
3.877e-07,-0.4377777
3.878e-07,-0.2802883
3.879e-07,-0.4972185
3.8800000000000003e-07,-0.5021938
3.881e-07,-0.4438966
3.882e-07,-0.4802943
3.883e-07,-0.2341626
3.884e-07,-0.3799892
3.885e-07,-0.3065551
3.886e-07,-0.3779147
3.8870000000000003e-07,-0.2785928
3.8880000000000004e-07,-0.3632246
3.889e-07,-0.1914569
3.89e-07,-0.3638654
3.891e-07,-0.3235207
3.892e-07,-0.01264449
3.893e-07,-0.1030255
3.8940000000000003e-07,-0.1662898
3.8950000000000004e-07,-0.2805623
3.896e-07,-0.2152838
3.897e-07,0.01253882
3.898e-07,-0.178146
3.899e-07,-0.04842918
3.9e-07,-0.1431063
3.9010000000000003e-07,-0.02548778
3.9020000000000004e-07,-0.07861254
3.903e-07,-0.02299444
3.904e-07,0.08323452
3.905e-07,-0.1954325
3.906e-07,-0.01779879
3.907e-07,0.0002816856
3.9080000000000003e-07,0.06904263
3.9090000000000004e-07,0.08618772
3.91e-07,-0.02994661
3.911e-07,0.06685881
3.912e-07,0.07920943
3.913e-07,0.2854691
3.914e-07,0.03919318
3.9150000000000003e-07,0.1136671
3.9160000000000004e-07,0.1649322
3.917e-07,0.2687131
3.918e-07,0.1988653
3.919e-07,-0.08568338
3.92e-07,-0.01254024
3.921e-07,0.02754456
3.9220000000000003e-07,0.2237845
3.9230000000000004e-07,0.159928
3.924e-07,0.1706414
3.925e-07,0.3161659
3.926e-07,0.365453
3.927e-07,0.4550187
3.928e-07,0.42849
3.9290000000000003e-07,0.4745605
