i,j,rhs_decompose,sol_decompose,rhs_Ax,sol_Ax,rhs_Ay,sol_Ay
33,18,3.662364e+11,-2.835818e+08,5.301170e-01,-7.350034e-04,7.415856e-01,2.540942e+14
34,18,9.915494e+10,-2.794345e+08,4.946510e-01,-6.790594e-04,3.888794e-01,2.540942e+14
35,18,4.456528e+09,-2.736415e+08,3.846752e-01,-6.277882e-04,2.038590e-01,2.540942e+14
36,18,1.022870e+05,-2.690530e+08,2.823446e-01,-5.831060e-04,9.675319e-02,2.540942e+14
37,18,7.725952e+01,-2.656851e+08,1.931870e-01,-5.462928e-04,3.817169e-02,2.540942e+14
38,18,7.725952e+01,-2.633807e+08,1.128247e-01,-5.184537e-04,6.909375e-03,2.540942e+14
39,18,7.725952e+01,-2.620349e+08,3.712661e-02,-5.007701e-04,-8.353614e-03,2.540942e+14
40,18,7.725952e+01,-2.615920e+08,-5.575166e-09,-4.946244e-04,-1.292629e-02,2.540942e+14
0,19,7.725952e+01,2.007687e+08,2.806633e-02,-4.942789e-04,4.782485e-02,2.540942e+14
1,19,7.725952e+01,2.011035e+08,8.472710e-02,-4.999817e-04,4.712475e-02,2.540942e+14
2,19,7.725952e+01,2.021141e+08,1.429024e-01,-5.157828e-04,4.488066e-02,2.540942e+14
3,19,7.725952e+01,2.038187e+08,2.033326e-01,-5.405204e-04,4.066089e-02,2.540942e+14
4,19,7.725952e+01,2.062441e+08,2.662163e-01,-5.731113e-04,3.376449e-02,2.540942e+14
5,19,7.725952e+01,2.094197e+08,3.306981e-01,-6.124862e-04,2.333284e-02,2.540942e+14
6,19,2.121915e+04,2.133644e+08,3.940181e-01,-6.575431e-04,8.742695e-03,2.540942e+14
7,19,3.404690e+09,2.180643e+08,4.498552e-01,-7.071637e-04,-9.234589e-03,2.540942e+14
8,19,6.207301e+10,2.235156e+08,4.885344e-01,-7.603557e-04,-3.336247e-02,2.540942e+14
9,19,6.883240e+10,2.309961e+08,5.858660e-01,-8.165548e-04,-1.702065e-01,2.540942e+14
10,19,-2.191013e+11,2.415348e+08,8.622643e-01,-8.745262e-04,-6.774890e-01,2.540942e+14
11,19,-7.074778e+11,2.504275e+08,1.456572e+00,-9.318136e-04,-3.298888e-01,2.540942e+14
12,19,-1.272575e+12,2.487289e+08,1.434378e+00,-9.830776e-04,7.870526e-01,2.540942e+14
13,19,-6.398605e+11,2.288839e+08,7.616843e-01,-1.030219e-03,2.986323e-01,2.540942e+14
14,19,-3.200998e+11,2.078653e+08,6.911247e-01,-1.078846e-03,-7.487181e-01,2.540942e+14
15,19,-7.223766e+11,1.913668e+08,7.376209e-01,-1.121069e-03,-5.698200e-01,2.540942e+14
16,19,4.437136e+11,1.624749e+08,1.096241e+00,-1.154640e-03,-2.531663e-01,2.540942e+14
17,19,9.149494e+11,1.324608e+08,7.518201e-01,-1.176932e-03,3.386849e-01,2.540942e+14
18,19,-5.334683e+11,1.174602e+08,-6.530575e-01,-1.190252e-03,2.065909e+00,2.540942e+14
19,19,4.040994e+11,8.574433e+07,-1.061257e+00,-1.210136e-03,1.267179e+00,2.540942e+14
20,19,1.555106e+12,4.786598e+07,4.884973e-01,-1.238923e-03,-1.375741e+00,2.540942e+14
21,19,8.996910e+10,3.399674e+07,1.221600e+00,-1.252513e-03,-1.187541e+00,2.540942e+14
22,19,1.814206e+11,2.106789e+07,1.081289e+00,-1.246755e-03,1.041953e-01,2.540942e+14
23,19,-6.325339e+11,1.567552e+07,1.664564e+00,-1.235705e-03,1.268399e-01,2.540942e+14
24,19,-7.319546e+11,3.365426e+06,2.837755e+00,-1.223229e-03,-6.113923e-01,2.540942e+14
25,19,-5.287682e+11,-1.778375e+07,3.359579e+00,-1.197488e-03,-2.138002e+00,2.540942e+14
26,19,-4.526621e+11,-4.745885e+07,2.169980e+00,-1.144709e-03,-1.062962e+00,2.540942e+14
27,19,9.446425e+10,-9.081957e+07,5.399472e-01,-1.071645e-03,6.666560e-01,2.540942e+14
28,19,4.937342e+11,-1.356817e+08,-3.518440e-01,-9.979731e-04,5.438724e-01,2.540942e+14
29,19,8.312120e+11,-1.794767e+08,-4.235210e-01,-9.325242e-04,-3.569988e-02,2.540942e+14
30,19,3.505022e+11,-2.157093e+08,-3.448106e-01,-8.724488e-04,-3.239867e-01,2.540942e+14
31,19,1.413238e+11,-2.454486e+08,-3.216704e-01,-8.164949e-04,5.175500e-01,2.540942e+14
32,19,1.555041e+11,-2.651162e+08,1.416092e-01,-7.666986e-04,9.386206e-01,2.540942e+14
33,19,3.735412e+11,-2.756236e+08,2.823085e-01,-7.177751e-04,6.008863e-01,2.540942e+14
34,19,1.119635e+11,-2.751096e+08,3.082540e-01,-6.700533e-04,3.629340e-01,2.540942e+14
35,19,1.943541e+09,-2.714810e+08,2.775916e-01,-6.251388e-04,2.345215e-01,2.540942e+14
36,19,1.184128e+03,-2.681698e+08,2.237631e-01,-5.848973e-04,1.505817e-01,2.540942e+14
37,19,7.725952e+01,-2.655007e+08,1.619247e-01,-5.510215e-04,1.000101e-01,2.540942e+14
38,19,7.725952e+01,-2.635692e+08,9.756175e-02,-5.250355e-04,7.127233e-02,2.540942e+14
39,19,7.725952e+01,-2.624054e+08,3.255394e-02,-5.083994e-04,5.665420e-02,2.540942e+14
40,19,7.725952e+01,-2.620171e+08,-5.575166e-09,-5.026008e-04,5.218160e-02,2.540942e+14
0,20,7.725952e+01,2.010683e+08,2.736623e-02,-4.991584e-04,-6.907614e-03,2.540942e+14
1,20,7.725952e+01,2.013947e+08,8.248301e-02,-5.047892e-04,-7.992028e-03,2.540942e+14
2,20,7.725952e+01,2.023786e+08,1.386827e-01,-5.203924e-04,-1.131900e-02,2.540942e+14
3,20,7.725952e+01,2.040328e+08,1.964362e-01,-5.448015e-04,-1.709264e-02,2.540942e+14
4,20,7.725952e+01,2.063760e+08,2.557847e-01,-5.769149e-04,-2.558400e-02,2.540942e+14
5,20,7.725952e+01,2.094271e+08,3.161079e-01,-6.156344e-04,-3.699040e-02,2.540942e+14
6,20,6.173082e+03,2.131977e+08,3.760717e-01,-6.598017e-04,-5.122110e-02,2.540942e+14
7,20,9.698126e+08,2.176837e+08,4.347674e-01,-7.081249e-04,-6.793027e-02,2.540942e+14
8,20,1.636933e+10,2.228943e+08,4.924646e-01,-7.590314e-04,-9.105966e-02,2.540942e+14
9,20,1.858296e+09,2.292455e+08,4.925705e-01,-8.102581e-04,-1.703124e-01,2.540942e+14
10,20,-1.360625e+11,2.361277e+08,1.576149e-01,-8.590416e-04,-3.425335e-01,2.540942e+14
11,20,-1.769704e+11,2.379213e+08,-1.947603e-01,-9.082223e-04,2.248645e-02,2.540942e+14
12,20,1.450967e+09,2.266507e+08,-5.244568e-02,-9.639773e-04,6.447378e-01,2.540942e+14
13,20,5.539314e+11,2.023612e+08,6.932771e-01,-1.024725e-03,-4.470904e-01,2.540942e+14
14,20,4.761172e+11,1.847458e+08,1.052681e+00,-1.078954e-03,-1.108122e+00,2.540942e+14
15,20,-4.387373e+09,1.733237e+08,9.133652e-01,-1.122814e-03,-4.305041e-01,2.540942e+14
16,20,-3.600494e+10,1.572135e+08,9.512737e-01,-1.161332e-03,-2.910747e-01,2.540942e+14
17,20,3.277495e+11,1.361839e+08,1.467112e+00,-1.197796e-03,-1.771530e-01,2.540942e+14
18,20,-7.548787e+11,1.213993e+08,1.802467e+00,-1.228324e-03,1.730553e+00,2.540942e+14
19,20,-3.643766e+11,9.003196e+07,1.759415e+00,-1.251030e-03,1.310231e+00,2.540942e+14
20,20,1.738764e+11,5.895964e+07,1.724165e+00,-1.265900e-03,-1.340490e+00,2.540942e+14
21,20,-8.389685e+11,4.652426e+07,1.247067e+00,-1.267354e-03,-7.104436e-01,2.540942e+14
22,20,3.971036e+10,2.847114e+07,8.528399e-01,-1.256956e-03,4.984224e-01,2.540942e+14
23,20,-8.474966e+11,2.554377e+07,1.202162e+00,-1.240354e-03,-2.224824e-01,2.540942e+14
24,20,-2.232152e+12,2.410602e+07,1.857197e+00,-1.215121e-03,-1.266427e+00,2.540942e+14
25,20,-2.142936e+12,3.963814e+06,1.868768e+00,-1.174629e-03,-2.149574e+00,2.540942e+14
26,20,-1.464329e+12,-3.396323e+07,1.966668e+00,-1.120853e-03,-1.160862e+00,2.540942e+14
27,20,-5.644264e+11,-8.052325e+07,1.274689e+00,-1.051486e-03,1.358635e+00,2.540942e+14
28,20,-6.116384e+11,-1.209943e+08,3.250865e-01,-9.749157e-04,1.493475e+00,2.540942e+14
29,20,1.361422e+11,-1.632946e+08,-3.495415e-02,-9.030865e-04,3.243408e-01,2.540942e+14
30,20,2.136103e+11,-1.996461e+08,-4.687396e-01,-8.371691e-04,1.097987e-01,2.540942e+14
31,20,2.000345e+11,-2.318503e+08,-4.859949e-01,-7.808277e-04,5.348053e-01,2.540942e+14
32,20,1.014241e+10,-2.544141e+08,4.196888e-02,-7.352396e-04,4.106568e-01,2.540942e+14
33,20,4.769102e+11,-2.693483e+08,1.664008e-01,-6.922873e-04,4.764544e-01,2.540942e+14
34,20,1.479007e+11,-2.711003e+08,1.851419e-01,-6.505335e-04,3.441929e-01,2.540942e+14
35,20,2.503021e+09,-2.689545e+08,1.936534e-01,-6.108765e-04,2.260100e-01,2.540942e+14
36,20,7.725952e+01,-2.666445e+08,1.731915e-01,-5.747289e-04,1.710436e-01,2.540942e+14
37,20,7.725952e+01,-2.645786e+08,1.331870e-01,-5.438123e-04,1.400146e-01,2.540942e+14
38,20,7.725952e+01,-2.629899e+08,8.294363e-02,-5.198283e-04,1.215157e-01,2.540942e+14
39,20,7.725952e+01,-2.620005e+08,2.808133e-02,-5.043778e-04,1.115165e-01,2.540942e+14
40,20,7.725952e+01,-2.616656e+08,-5.575166e-09,-4.989798e-04,1.083443e-01,2.540942e+14
0,21,7.725952e+01,2.007150e+08,2.628181e-02,-4.920923e-04,-5.947125e-02,2.540942e+14
1,21,7.725952e+01,2.010285e+08,7.915604e-02,-4.975619e-04,-6.086626e-02,2.540942e+14
2,21,7.725952e+01,2.019727e+08,1.329090e-01,-5.127291e-04,-6.507197e-02,2.540942e+14
3,21,7.725952e+01,2.035581e+08,1.879448e-01,-5.364674e-04,-7.212846e-02,2.540942e+14
4,21,7.725952e+01,2.057999e+08,2.443783e-01,-5.677175e-04,-8.201747e-02,2.540942e+14
5,21,7.725952e+01,2.087150e+08,3.018772e-01,-6.054323e-04,-9.448932e-02,2.540942e+14
6,21,2.146069e+02,2.123159e+08,3.593656e-01,-6.485026e-04,-1.087094e-01,2.540942e+14
7,21,2.077910e+07,2.166025e+08,4.140234e-01,-6.956335e-04,-1.225881e-01,2.540942e+14
8,21,1.527338e+09,2.215417e+08,4.547152e-01,-7.450753e-04,-1.317515e-01,2.540942e+14
9,21,1.698268e+10,2.270103e+08,3.964162e-01,-7.940904e-04,-1.120134e-01,2.540942e+14
10,21,1.021436e+10,2.324078e+08,-1.655740e-01,-8.392194e-04,2.194568e-01,2.540942e+14
11,21,-2.999663e+11,2.340551e+08,-1.550559e+00,-8.829256e-04,1.407471e+00,2.540942e+14
12,21,1.259842e+11,2.176278e+08,-1.185442e+00,-9.411956e-04,2.796216e-01,2.540942e+14
13,21,1.745262e+12,1.830125e+08,7.530099e-01,-1.008417e-03,-2.385542e+00,2.540942e+14
14,21,8.540726e+11,1.673358e+08,1.287835e+00,-1.063114e-03,-1.642947e+00,2.540942e+14
15,21,4.516217e+11,1.598592e+08,1.321848e+00,-1.107068e-03,-4.645170e-01,2.540942e+14
16,21,-3.280051e+11,1.559713e+08,1.123873e+00,-1.146297e-03,-9.309959e-02,2.540942e+14
17,21,-3.022651e+09,1.418558e+08,1.500924e+00,-1.187918e-03,-5.542039e-01,2.540942e+14
18,21,-6.281104e+11,1.230491e+08,2.634558e+00,-1.229158e-03,5.969195e-01,2.540942e+14
19,21,4.657518e+11,8.491515e+07,3.058150e+00,-1.255774e-03,8.866392e-01,2.540942e+14
20,21,7.918819e+11,5.576328e+07,2.386400e+00,-1.263187e-03,-6.687406e-01,2.540942e+14
21,21,-7.220034e+11,4.369528e+07,2.579693e+00,-1.262872e-03,-9.037369e-01,2.540942e+14
22,21,3.825228e+10,2.174141e+07,2.784823e+00,-1.252039e-03,2.932929e-01,2.540942e+14
23,21,-1.215162e+11,1.273500e+07,2.479832e+00,-1.223580e-03,8.250852e-02,2.540942e+14
24,21,-9.607971e+11,7.747258e+06,1.609198e+00,-1.175843e-03,-3.957932e-01,2.540942e+14
25,21,-1.495338e+12,-1.007719e+07,9.129078e-01,-1.118333e-03,-1.453284e+00,2.540942e+14
26,21,-4.025593e+11,-4.844286e+07,1.329599e+00,-1.063424e-03,-1.577553e+00,2.540942e+14
27,21,3.949732e+11,-9.042659e+07,1.839344e+00,-1.006662e-03,8.488905e-01,2.540942e+14
28,21,-4.887312e+11,-1.197684e+08,1.065069e+00,-9.389901e-04,2.267750e+00,2.540942e+14
29,21,-5.723279e+11,-1.496579e+08,1.687300e-01,-8.686108e-04,1.220679e+00,2.540942e+14
30,21,-6.861062e+11,-1.823901e+08,-3.169995e-01,-8.040320e-04,5.955282e-01,2.540942e+14
31,21,1.653050e+11,-2.228915e+08,-8.534220e-01,-7.465570e-04,1.071228e+00,2.540942e+14
32,21,2.556010e+11,-2.510879e+08,-7.245862e-01,-7.000958e-04,2.818210e-01,2.540942e+14
33,21,1.442961e+11,-2.643325e+08,-1.850669e-01,-6.614411e-04,-6.306496e-02,2.540942e+14
34,21,3.048291e+10,-2.672914e+08,6.491070e-02,-6.242885e-04,9.421532e-02,2.540942e+14
35,21,4.926716e+08,-2.665294e+08,1.386879e-01,-5.882636e-04,1.522327e-01,2.540942e+14
36,21,7.725952e+01,-2.648751e+08,1.421624e-01,-5.549996e-04,1.675691e-01,2.540942e+14
37,21,7.725952e+01,-2.631793e+08,1.146881e-01,-5.263410e-04,1.674889e-01,2.540942e+14
38,21,7.725952e+01,-2.618113e+08,7.294443e-02,-5.040141e-04,1.632593e-01,2.540942e+14
39,21,7.725952e+01,-2.609412e+08,2.490912e-02,-4.896013e-04,1.595518e-01,2.540942e+14
40,21,7.725952e+01,-2.606441e+08,-5.575166e-09,-4.845630e-04,1.581625e-01,2.540942e+14
0,22,7.725952e+01,1.997347e+08,2.488681e-02,-4.734300e-04,-1.092449e-01,2.540942e+14
1,22,7.725952e+01,2.000315e+08,7.495032e-02,-4.786583e-04,-1.109298e-01,2.540942e+14
2,22,7.725952e+01,2.009256e+08,1.258525e-01,-4.931721e-04,-1.159742e-01,2.540942e+14
3,22,7.725952e+01,2.024268e+08,1.780558e-01,-5.159226e-04,-1.243318e-01,2.540942e+14
4,22,7.725952e+01,2.045507e+08,2.319064e-01,-5.459462e-04,-1.358681e-01,2.540942e+14
5,22,7.725952e+01,2.073170e+08,2.876571e-01,-5.823276e-04,-1.502400e-01,2.540942e+14
6,22,7.725952e+01,2.107483e+08,3.454869e-01,-6.241586e-04,-1.665392e-01,2.540942e+14
7,22,1.716569e+05,2.148693e+08,4.047921e-01,-6.704807e-04,-1.818933e-01,2.540942e+14
8,22,4.248191e+09,2.196979e+08,4.582553e-01,-7.201782e-04,-1.852147e-01,2.540942e+14
9,22,6.809861e+10,2.252706e+08,4.649861e-01,-7.718984e-04,-1.187442e-01,2.540942e+14
10,22,4.144427e+10,2.326935e+08,4.146964e-01,-8.249595e-04,2.697465e-01,2.540942e+14
11,22,-7.404567e+11,2.407642e+08,7.966782e-01,-8.818291e-04,1.025489e+00,2.540942e+14
12,22,-1.031401e+12,2.299426e+08,1.390512e+00,-9.390985e-04,-3.142127e-01,2.540942e+14
13,22,1.242671e+12,1.883569e+08,1.033393e+00,-9.858091e-04,-2.028423e+00,2.540942e+14
14,22,1.080560e+12,1.630775e+08,7.981356e-01,-1.025821e-03,-1.407690e+00,2.540942e+14
15,22,6.601466e+11,1.540964e+08,7.054441e-01,-1.062999e-03,-3.718255e-01,2.540942e+14
16,22,-3.660284e+11,1.567568e+08,8.262761e-01,-1.100774e-03,-2.139315e-01,2.540942e+14
17,22,-1.060778e+12,1.521431e+08,1.336086e+00,-1.140896e-03,-1.064014e+00,2.540942e+14
18,22,-8.317766e+11,1.283236e+08,1.868395e+00,-1.178753e-03,6.461037e-02,2.540942e+14
19,22,1.435792e+12,8.246003e+07,1.935344e+00,-1.203267e-03,8.196909e-01,2.540942e+14
20,22,5.232751e+11,5.528008e+07,1.308607e+00,-1.208541e-03,-4.200442e-02,2.540942e+14
21,22,9.174961e+10,3.270210e+07,1.000835e+00,-1.204416e-03,-5.959650e-01,2.540942e+14
22,22,1.408795e+12,3.020522e+06,1.910013e+00,-1.195126e-03,-6.158847e-01,2.540942e+14
23,22,5.361088e+11,-7.130333e+06,2.275838e+00,-1.164087e-03,-2.833169e-01,2.540942e+14
24,22,5.535858e+11,-1.979472e+07,1.302753e+00,-1.106108e-03,5.772921e-01,2.540942e+14
25,22,4.933849e+11,-4.096042e+07,-1.522049e-01,-1.036614e-03,1.674242e-03,2.540942e+14
26,22,2.787140e+11,-6.936839e+07,-9.420693e-01,-9.746060e-04,-7.876883e-01,2.540942e+14
27,22,4.532944e+11,-1.030975e+08,-2.390745e-01,-9.267651e-04,1.458958e-01,2.540942e+14
28,22,2.899085e+11,-1.302132e+08,3.394849e-01,-8.791451e-04,1.689190e+00,2.540942e+14
29,22,-9.530657e+11,-1.474865e+08,-1.074803e-01,-8.241165e-04,1.667645e+00,2.540942e+14
30,22,-1.392718e+12,-1.745176e+08,-1.405977e-01,-7.717159e-04,6.286457e-01,2.540942e+14
31,22,2.947947e+11,-2.221051e+08,-1.011709e-01,-7.226081e-04,1.031801e+00,2.540942e+14
32,22,8.248741e+11,-2.563236e+08,-2.687812e-01,-6.752602e-04,4.494313e-01,2.540942e+14
33,22,1.948258e+11,-2.659950e+08,-2.017743e-02,-6.337194e-04,-3.116687e-01,2.540942e+14
34,22,7.646901e+09,-2.664413e+08,1.221431e-01,-5.952928e-04,-4.810525e-02,2.540942e+14
35,22,5.482630e+06,-2.649844e+08,1.540243e-01,-5.594228e-04,1.203515e-01,2.540942e+14
36,22,7.725952e+01,-2.631472e+08,1.420823e-01,-5.271106e-04,1.795112e-01,2.540942e+14
37,22,7.725952e+01,-2.614524e+08,1.104584e-01,-4.996708e-04,1.991128e-01,2.540942e+14
38,22,7.725952e+01,-2.601348e+08,6.923693e-02,-4.784623e-04,2.044808e-01,2.540942e+14
39,22,7.725952e+01,-2.593089e+08,2.351984e-02,-4.648276e-04,2.052689e-01,2.540942e+14
40,22,7.725952e+01,-2.590283e+08,-5.575166e-09,-4.600696e-04,2.052022e-01,2.540942e+14
0,23,7.725952e+01,1.981607e+08,2.320192e-02,-4.436891e-04,-1.556487e-01,2.540942e+14
1,23,7.725952e+01,1.984374e+08,6.990591e-02,-4.485952e-04,-1.576338e-01,2.540942e+14
2,23,7.725952e+01,1.992713e+08,1.174950e-01,-4.622322e-04,-1.635632e-01,2.540942e+14
3,23,7.725952e+01,2.006728e+08,1.665195e-01,-4.836533e-04,-1.733563e-01,2.540942e+14
4,23,7.725952e+01,2.026591e+08,2.175345e-01,-5.120196e-04,-1.868831e-01,2.540942e+14
5,23,7.725952e+01,2.052540e+08,2.713579e-01,-5.465818e-04,-2.040633e-01,2.540942e+14
6,23,7.725952e+01,2.084908e+08,3.301329e-01,-5.866865e-04,-2.253142e-01,2.540942e+14
7,23,8.743891e+04,2.124288e+08,4.013291e-01,-6.318325e-04,-2.530895e-01,2.540942e+14
8,23,2.202118e+09,2.172160e+08,5.125273e-01,-6.818020e-04,-2.964129e-01,2.540942e+14
9,23,3.440935e+10,2.233834e+08,7.460134e-01,-7.367407e-04,-3.522303e-01,2.540942e+14
10,23,-1.127666e+11,2.333676e+08,1.151739e+00,-7.965237e-04,-1.359790e-01,2.540942e+14
11,23,-1.099103e+12,2.478541e+08,2.230524e+00,-8.604157e-04,-5.329611e-02,2.540942e+14
12,23,-2.136443e+12,2.472364e+08,2.411710e+00,-9.127972e-04,-4.953987e-01,2.540942e+14
13,23,-4.289196e+11,2.084616e+08,9.547658e-01,-9.440659e-04,-5.714786e-01,2.540942e+14
14,23,1.015927e+12,1.695350e+08,3.751960e-01,-9.714061e-04,-8.281199e-01,2.540942e+14
15,23,1.053597e+12,1.531957e+08,2.455549e-01,-1.000699e-03,-2.421842e-01,2.540942e+14
16,23,-1.643142e+11,1.556655e+08,4.274610e-01,-1.032247e-03,-3.958377e-01,2.540942e+14
17,23,-1.247892e+12,1.551168e+08,1.678057e-01,-1.062738e-03,-8.043586e-01,2.540942e+14
18,23,-1.059207e+12,1.348476e+08,2.389429e-01,-1.094979e-03,-6.526847e-03,2.540942e+14
19,23,1.422550e+11,9.721614e+07,7.637226e-01,-1.121618e-03,2.949111e-01,2.540942e+14
20,23,2.796171e+11,6.327677e+07,7.430584e-01,-1.130579e-03,-2.134024e-02,2.540942e+14
21,23,5.173740e+08,3.110624e+07,7.457609e-01,-1.126105e-03,-5.986674e-01,2.540942e+14
22,23,7.110924e+11,-1.122010e+04,1.561966e+00,-1.112213e-03,-1.432089e+00,2.540942e+14
23,23,-2.239433e+11,-1.107942e+07,1.430008e+00,-1.074639e-03,-1.513595e-01,2.540942e+14
24,23,-6.846628e+11,-2.499575e+07,4.041824e-01,-1.015320e-03,1.603118e+00,2.540942e+14
25,23,3.713244e+10,-5.226677e+07,-3.929235e-01,-9.512122e-04,7.987801e-01,2.540942e+14
26,23,-2.397807e+11,-7.800491e+07,-6.113947e-01,-8.951732e-04,-5.692171e-01,2.540942e+14
27,23,2.974495e+11,-1.110495e+08,-1.936367e-01,-8.526244e-04,-2.718621e-01,2.540942e+14
28,23,1.024840e+12,-1.432529e+08,7.077410e-01,-8.182215e-04,7.878125e-01,2.540942e+14
29,23,-1.060987e+11,-1.593838e+08,9.348313e-01,-7.796810e-04,1.440554e+00,2.540942e+14
30,23,-1.203588e+12,-1.809068e+08,1.283695e+00,-7.396222e-04,2.797824e-01,2.540942e+14
31,23,3.986350e+11,-2.273177e+08,1.745976e+00,-6.994286e-04,5.695197e-01,2.540942e+14
32,23,1.548403e+12,-2.654845e+08,1.044421e+00,-6.513370e-04,1.150986e+00,2.540942e+14
33,23,6.699222e+11,-2.720119e+08,4.734614e-01,-6.033880e-04,2.592910e-01,2.540942e+14
34,23,3.687592e+10,-2.673031e+08,2.920267e-01,-5.606872e-04,1.333294e-01,2.540942e+14
35,23,1.961961e+06,-2.638197e+08,2.131840e-01,-5.231734e-04,1.991942e-01,2.540942e+14
36,23,7.725952e+01,-2.612768e+08,1.616839e-01,-4.907973e-04,2.310113e-01,2.540942e+14
37,23,7.725952e+01,-2.593482e+08,1.158265e-01,-4.640077e-04,2.449702e-01,2.540942e+14
38,23,7.725952e+01,-2.579665e+08,7.002498e-02,-4.436058e-04,2.502823e-01,2.540942e+14
39,23,7.725952e+01,-2.571313e+08,2.345317e-02,-4.305891e-04,2.518407e-01,2.540942e+14
40,23,7.725952e+01,-2.568515e+08,-5.575166e-09,-4.260603e-04,2.521086e-01,2.540942e+14
0,24,7.725952e+01,1.960332e+08,2.121689e-02,-4.035559e-04,-1.980825e-01,2.540942e+14
1,24,7.725952e+01,1.962862e+08,6.397644e-02,-4.080537e-04,-2.003933e-01,2.540942e+14
2,24,7.725952e+01,1.970494e+08,1.077019e-01,-4.205705e-04,-2.072887e-01,2.540942e+14
3,24,7.725952e+01,1.983341e+08,1.529927e-01,-4.402760e-04,-2.186471e-01,2.540942e+14
4,24,7.725952e+01,2.001590e+08,2.003544e-01,-4.664588e-04,-2.342448e-01,2.540942e+14
5,24,7.725952e+01,2.025489e+08,2.501070e-01,-4.985094e-04,-2.538159e-01,2.540942e+14
6,24,7.725952e+01,2.055323e+08,3.023576e-01,-5.359197e-04,-2.775649e-01,2.540942e+14
7,24,9.172404e+05,2.091389e+08,3.579691e-01,-5.783276e-04,-3.087010e-01,2.540942e+14
8,24,2.285859e+09,2.134089e+08,4.255751e-01,-6.256436e-04,-3.640189e-01,2.540942e+14
9,24,7.447802e+10,2.185395e+08,5.246149e-01,-6.780883e-04,-4.512701e-01,2.540942e+14
10,24,2.817497e+11,2.267200e+08,5.779835e-01,-7.351855e-04,-1.893476e-01,2.540942e+14
11,24,-2.907126e+11,2.425708e+08,9.352752e-01,-7.947496e-04,-4.105877e-01,2.540942e+14
12,24,-1.399698e+12,2.492764e+08,1.564794e+00,-8.473162e-04,-1.124917e+00,2.540942e+14
13,24,-3.729715e+11,2.179952e+08,1.398611e+00,-8.823817e-04,-4.052962e-01,2.540942e+14
14,24,6.210162e+11,1.788033e+08,7.073862e-01,-9.056591e-04,-1.368948e-01,2.540942e+14
15,24,4.820545e+11,1.598260e+08,7.742238e-01,-9.300056e-04,-3.090219e-01,2.540942e+14
16,24,5.321914e+10,1.534850e+08,7.731689e-01,-9.540885e-04,-3.947828e-01,2.540942e+14
17,24,-2.752632e+11,1.466136e+08,3.774705e-01,-9.786356e-04,-4.086602e-01,2.540942e+14
18,24,-4.277492e+11,1.322539e+08,9.257796e-01,-1.010835e-03,-5.548360e-01,2.540942e+14
19,24,-1.333426e+12,1.118364e+08,1.566670e+00,-1.038554e-03,-3.459793e-01,2.540942e+14
20,24,-1.154378e+12,7.649506e+07,1.596449e+00,-1.047474e-03,-5.111929e-02,2.540942e+14
21,24,2.843862e+11,2.847027e+07,1.718307e+00,-1.038569e-03,-7.205255e-01,2.540942e+14
22,24,7.330476e+11,-5.314924e+06,1.857917e+00,-1.013932e-03,-1.571699e+00,2.540942e+14
23,24,-3.335792e+11,-1.777893e+07,1.296796e+00,-9.711852e-04,4.097612e-01,2.540942e+14
24,24,-1.075106e+12,-3.395867e+07,4.908501e-01,-9.192166e-04,2.409064e+00,2.540942e+14
25,24,-6.503707e+10,-6.417770e+07,1.584924e-01,-8.675652e-04,1.131138e+00,2.540942e+14
26,24,-6.631025e+11,-8.532950e+07,-1.015695e-01,-8.175352e-04,-3.091552e-01,2.540942e+14
27,24,-4.512758e+11,-1.124064e+08,-2.566048e-01,-7.751784e-04,-1.168268e-01,2.540942e+14
28,24,7.653531e+11,-1.467439e+08,2.034573e-01,-7.437420e-04,3.277504e-01,2.540942e+14
29,24,-9.730004e+10,-1.685415e+08,6.957542e-01,-7.133931e-04,9.482573e-01,2.540942e+14
30,24,-6.506691e+11,-1.924978e+08,2.613929e-01,-6.755710e-04,7.141437e-01,2.540942e+14
31,24,4.757571e+10,-2.308084e+08,8.498110e-01,-6.404977e-04,-1.889839e-02,2.540942e+14
32,24,1.584887e+12,-2.675748e+08,1.107881e+00,-6.011605e-04,8.929160e-01,2.540942e+14
33,24,7.713515e+11,-2.725170e+08,6.219133e-01,-5.559719e-04,7.452589e-01,2.540942e+14
34,24,3.761075e+10,-2.660175e+08,3.607369e-01,-5.135936e-04,3.945058e-01,2.540942e+14
35,24,1.380724e+06,-2.617146e+08,2.450011e-01,-4.764569e-04,3.149300e-01,2.540942e+14
36,24,7.725952e+01,-2.587921e+08,1.756428e-01,-4.448553e-04,3.003696e-01,2.540942e+14
37,24,7.725952e+01,-2.566970e+08,1.211386e-01,-4.190614e-04,2.994744e-01,2.540942e+14
38,24,7.725952e+01,-2.552520e+08,7.158335e-02,-3.996134e-04,2.998376e-01,2.540942e+14
39,24,7.725952e+01,-2.543981e+08,2.372103e-02,-3.872764e-04,2.997030e-01,2.540942e+14
40,24,7.725952e+01,-2.541152e+08,-5.575166e-09,-3.829935e-04,2.995507e-01,2.540942e+14
0,25,7.725952e+01,1.933995e+08,1.890610e-02,-3.538966e-04,-2.358947e-01,2.540942e+14
1,25,7.725952e+01,1.936250e+08,5.708106e-02,-3.578936e-04,-2.385683e-01,2.540942e+14
