cycle,time,phi1,Ex1,Ey1
88680,4.434e-07,4.951975e-01,3.985446e-01,3.513112e-01
88700,4.435e-07,4.952777e-01,4.789855e-01,5.120108e-01
88720,4.436e-07,4.972531e-01,2.979321e-01,2.987375e-01
88740,4.437e-07,4.959774e-01,5.225514e-01,4.541156e-01
88760,4.438e-07,4.982269e-01,3.378455e-01,4.106072e-01
88780,4.439e-07,4.959032e-01,4.673907e-01,4.248641e-01
88800,4.44e-07,4.927859e-01,3.091016e-01,3.250533e-01
88820,4.441e-07,4.961888e-01,4.461311e-01,3.834735e-01
88840,4.442e-07,4.962361e-01,3.803310e-01,4.373072e-01
88860,4.443e-07,4.952308e-01,4.625252e-01,3.656354e-01
88880,4.444e-07,4.991983e-01,3.383084e-01,4.231319e-01
88900,4.445e-07,4.973353e-01,4.610970e-01,4.103913e-01
88920,4.446e-07,4.953726e-01,4.395352e-01,2.722041e-01
88940,4.447e-07,4.955493e-01,3.730372e-01,4.412097e-01
88960,4.448e-07,4.956700e-01,4.854533e-01,2.933393e-01
88980,4.449e-07,4.949588e-01,4.552125e-01,3.258676e-01
89000,4.45e-07,4.950621e-01,4.278597e-01,3.271387e-01
89020,4.451e-07,4.962676e-01,4.980303e-01,3.434074e-01
89040,4.452e-07,4.954009e-01,3.734322e-01,2.629077e-01
89060,4.453e-07,4.959693e-01,4.939379e-01,3.413752e-01
89080,4.454e-07,4.965208e-01,3.097563e-01,2.705404e-01
89100,4.455e-07,5.003673e-01,5.013202e-01,3.385344e-01
89120,4.456e-07,4.958299e-01,3.295902e-01,3.842241e-01
89140,4.457e-07,4.957888e-01,4.236037e-01,2.489772e-01
89160,4.458e-07,4.955584e-01,2.717400e-01,3.003076e-01
89180,4.459e-07,4.939779e-01,3.168491e-01,3.120504e-01
89200,4.46e-07,4.971035e-01,4.411089e-01,2.372878e-01
89220,4.461e-07,4.972428e-01,3.531969e-01,3.289017e-01
89240,4.462e-07,4.956341e-01,5.183889e-01,4.811216e-01
89260,4.463e-07,4.978141e-01,4.981345e-01,4.174942e-01
89280,4.464e-07,4.938693e-01,5.000188e-01,3.307577e-01
89300,4.465e-07,4.934950e-01,2.996289e-01,2.603377e-01
89320,4.466e-07,4.983863e-01,4.654089e-01,4.206524e-01
89340,4.467e-07,4.976192e-01,4.607468e-01,3.082423e-01
89360,4.468e-07,4.934506e-01,3.242723e-01,3.509339e-01
89380,4.469e-07,4.961230e-01,4.387306e-01,2.039156e-01
89400,4.47e-07,4.974923e-01,4.062254e-01,4.036582e-01
89420,4.471e-07,4.948943e-01,4.784836e-01,5.117687e-01
89440,4.472e-07,4.957469e-01,4.532765e-01,1.677299e-01
89460,4.473e-07,4.985988e-01,3.156672e-01,3.796862e-01
89480,4.474e-07,4.954379e-01,3.440912e-01,4.076574e-01
89500,4.475e-07,4.958817e-01,4.862061e-01,2.083719e-01
89520,4.476e-07,4.947184e-01,5.634425e-01,2.763696e-01
89540,4.477e-07,4.913456e-01,4.859537e-01,3.358050e-01
89560,4.478e-07,4.932218e-01,5.342295e-01,3.106337e-01
89580,4.479e-07,4.975094e-01,3.603759e-01,2.710569e-01
89600,4.48e-07,4.974653e-01,3.409582e-01,3.293547e-01
89620,4.481e-07,4.978258e-01,3.945796e-01,3.194913e-01
89640,4.482e-07,4.954642e-01,3.787451e-01,3.711995e-01
89660,4.483e-07,4.940543e-01,3.464997e-01,3.193178e-01
89680,4.484e-07,4.960048e-01,3.150098e-01,3.571623e-01
89700,4.485e-07,4.970436e-01,4.737170e-01,2.970383e-01
89720,4.486e-07,4.917397e-01,4.129389e-01,3.034590e-01
89740,4.487e-07,4.950815e-01,3.426850e-01,2.658428e-01
89760,4.488e-07,4.973566e-01,4.183759e-01,3.296914e-01
89780,4.489e-07,4.977424e-01,4.291436e-01,1.299671e-01
89800,4.49e-07,4.939977e-01,4.292143e-01,4.326983e-01
89820,4.491e-07,4.942722e-01,4.497447e-01,2.461561e-01
89840,4.492e-07,4.960016e-01,4.387385e-01,2.658886e-01
89860,4.493e-07,4.937718e-01,5.319941e-01,2.864583e-01
89880,4.494e-07,4.975959e-01,3.458523e-01,3.612568e-01
89900,4.495e-07,4.941785e-01,4.696390e-01,4.447130e-01
89920,4.496e-07,4.932341e-01,4.752015e-01,1.281851e-01
89940,4.497e-07,4.963569e-01,3.008757e-01,3.409643e-01
89960,4.498e-07,4.969487e-01,3.708494e-01,2.207531e-01
89980,4.499e-07,4.932012e-01,5.785446e-01,1.787290e-01
90000,4.5e-07,4.952151e-01,3.661482e-01,1.997255e-01
90020,4.501e-07,4.958536e-01,5.388146e-01,5.194032e-01
90040,4.502e-07,4.965157e-01,3.342206e-01,2.768803e-01
90060,4.503e-07,5.002387e-01,5.043130e-01,2.779284e-01
90080,4.504e-07,4.951169e-01,3.108691e-01,2.859161e-01
90100,4.505e-07,4.941798e-01,3.787692e-01,2.906431e-01
90120,4.506e-07,4.958201e-01,5.732660e-01,2.156480e-01
90140,4.507e-07,4.975359e-01,4.085049e-01,2.309680e-01
90160,4.508e-07,4.967232e-01,3.582289e-01,2.966027e-01
90180,4.509e-07,4.922764e-01,5.009583e-01,2.038780e-01
90200,4.51e-07,4.957877e-01,4.219740e-01,2.459929e-01
90220,4.511e-07,4.992106e-01,3.230031e-01,1.760090e-01
90240,4.512e-07,4.936522e-01,3.586023e-01,2.657147e-01
90260,4.513e-07,4.960020e-01,3.212019e-01,3.261343e-01
90280,4.514e-07,4.920962e-01,4.247205e-01,1.970315e-01
90300,4.515e-07,4.902385e-01,4.222570e-01,2.962184e-01
90320,4.516e-07,4.947191e-01,4.726164e-01,3.816555e-01
90340,4.517e-07,4.997538e-01,4.495315e-01,1.998921e-01
90360,4.518e-07,4.943504e-01,3.812189e-01,2.538503e-01
90380,4.519e-07,4.988307e-01,4.000072e-01,9.956186e-02
90400,4.52e-07,4.964470e-01,3.489165e-01,2.402853e-01
90420,4.521e-07,4.933747e-01,4.630547e-01,3.378188e-01
90440,4.522e-07,4.974503e-01,5.145887e-01,3.136178e-01
90460,4.523e-07,4.971328e-01,4.148000e-01,2.347987e-01
90480,4.524e-07,4.930563e-01,4.376700e-01,2.052084e-01
90500,4.525e-07,4.991230e-01,3.825332e-01,7.197228e-02
90520,4.526e-07,4.973687e-01,3.183840e-01,2.167247e-01
90540,4.527e-07,4.942353e-01,4.161286e-01,3.325425e-01
90560,4.528e-07,5.007555e-01,3.644154e-01,1.750618e-01
90580,4.529e-07,4.957446e-01,2.619392e-01,1.831794e-01
90600,4.53e-07,4.956481e-01,4.224435e-01,1.359341e-01
90620,4.531e-07,4.971074e-01,3.354965e-01,2.511019e-01
90640,4.532e-07,4.957334e-01,3.760015e-01,3.343578e-01
90660,4.533e-07,4.909968e-01,3.730001e-01,2.685526e-01
90680,4.534e-07,4.931420e-01,3.413224e-01,2.048154e-01
90700,4.535e-07,4.959286e-01,3.723991e-01,1.973101e-01
90720,4.536e-07,4.935909e-01,2.595616e-01,9.035749e-02
90740,4.537e-07,4.955271e-01,4.544503e-01,2.016927e-01
90760,4.538e-07,4.964089e-01,1.917112e-01,2.397700e-01
90780,4.539e-07,4.959368e-01,2.433728e-01,2.764264e-01
90800,4.54e-07,4.950009e-01,3.960344e-01,3.393906e-01
90820,4.541e-07,4.925231e-01,3.794923e-01,1.914245e-01
90840,4.542e-07,4.957493e-01,2.811415e-01,4.507370e-02
90860,4.543e-07,4.981972e-01,2.990066e-01,1.107080e-01
90880,4.544e-07,4.953631e-01,3.162791e-01,3.308016e-01
90900,4.545e-07,4.937996e-01,3.157105e-01,1.372717e-01
90920,4.546e-07,4.981889e-01,3.182493e-01,2.090327e-01
90940,4.547e-07,4.968682e-01,2.567754e-01,1.136203e-01
90960,4.548e-07,4.941399e-01,4.141759e-01,1.122981e-01
90980,4.549e-07,4.952825e-01,3.421106e-01,1.183900e-01
91000,4.55e-07,4.983002e-01,1.415961e-01,1.434540e-01
91020,4.551e-07,4.953239e-01,3.940384e-01,1.808385e-01
91040,4.552e-07,4.953811e-01,2.253142e-01,9.058357e-02
91060,4.553e-07,4.938024e-01,3.974663e-01,1.226057e-01
91080,4.554e-07,4.974846e-01,3.240295e-01,1.806102e-01
91100,4.555e-07,4.960784e-01,2.237891e-01,1.212759e-01
91120,4.556e-07,4.973046e-01,1.720954e-01,9.865928e-02
91140,4.557e-07,5.007070e-01,2.872539e-01,1.153096e-01
91160,4.558e-07,4.982781e-01,3.529216e-01,1.986303e-01
91180,4.559e-07,4.937327e-01,3.490223e-01,1.661742e-01
91200,4.56e-07,4.959266e-01,3.291241e-01,1.263270e-01
91220,4.561e-07,4.950674e-01,2.908574e-01,5.901168e-02
91240,4.562e-07,4.975232e-01,2.784536e-01,1.182792e-01
91260,4.563e-07,4.960871e-01,3.501622e-01,1.741198e-01
91280,4.564e-07,4.968104e-01,2.829314e-01,1.233827e-01
91300,4.565e-07,4.969320e-01,2.817749e-01,1.083750e-01
91320,4.566e-07,4.972227e-01,3.537151e-01,1.064237e-01
91340,4.567e-07,4.980353e-01,2.705600e-01,8.059528e-02
91360,4.568e-07,4.975711e-01,3.816061e-01,1.689092e-01
91380,4.569e-07,4.942483e-01,2.462272e-01,7.547378e-02
91400,4.57e-07,4.935750e-01,3.411449e-01,1.177173e-01
91420,4.571e-07,4.999656e-01,2.113861e-01,1.217138e-01
91440,4.572e-07,4.994894e-01,2.347510e-01,-3.944396e-02
91460,4.573e-07,5.008708e-01,3.396042e-01,1.142991e-01
91480,4.574e-07,5.027345e-01,2.874826e-01,2.088250e-01
91500,4.575e-07,4.969473e-01,2.419870e-01,1.896051e-01
91520,4.576e-07,4.911290e-01,2.568423e-01,1.164682e-01
91540,4.577e-07,4.966516e-01,3.066971e-01,1.186610e-01
91560,4.578e-07,4.994889e-01,3.096858e-01,-4.984718e-02
91580,4.579e-07,4.945533e-01,3.664008e-01,8.139361e-02
91600,4.58e-07,4.999103e-01,2.433763e-01,4.363565e-02
91620,4.581e-07,5.004472e-01,3.420911e-01,2.936809e-02
91640,4.582e-07,4.957912e-01,2.587743e-01,1.376267e-01
91660,4.583e-07,4.992177e-01,2.718454e-01,8.605356e-02
91680,4.584e-07,5.026668e-01,3.676077e-01,7.035323e-02
91700,4.585e-07,4.975859e-01,2.552774e-01,1.359048e-01
91720,4.586e-07,4.990107e-01,2.654971e-01,7.930518e-02
91740,4.587e-07,4.970058e-01,3.289399e-01,8.594608e-02
91760,4.588e-07,4.931816e-01,3.048308e-01,9.607662e-03
91780,4.589e-07,4.976447e-01,2.097492e-01,1.501500e-01
91800,4.59e-07,5.003518e-01,2.654348e-01,-4.267952e-02
91820,4.591e-07,4.985942e-01,2.846971e-01,2.429090e-02
91840,4.592e-07,5.017350e-01,2.906741e-01,2.118957e-02
91860,4.593e-07,5.023906e-01,3.357677e-01,2.667993e-02
91880,4.594e-07,4.964996e-01,3.060706e-01,1.266802e-02
91900,4.595e-07,4.958916e-01,3.776101e-01,9.915442e-04
91920,4.596e-07,4.967623e-01,3.170754e-01,4.624342e-02
91940,4.597e-07,4.974758e-01,3.210270e-01,3.667914e-02
91960,4.598e-07,4.995545e-01,2.595290e-01,-4.406432e-02
91980,4.599e-07,4.985412e-01,3.234472e-01,2.657283e-02
92000,4.6e-07,4.983474e-01,2.337412e-01,2.857524e-02
92020,4.601e-07,5.035503e-01,3.580245e-01,-9.744280e-02
92040,4.602e-07,5.037950e-01,1.754434e-01,-6.595466e-02
92060,4.603e-07,5.034608e-01,2.953497e-01,2.452149e-01
92080,4.604e-07,5.028268e-01,3.338891e-01,4.751220e-02
92100,4.605e-07,4.997991e-01,4.678827e-01,-2.673388e-03
92120,4.606e-07,4.966919e-01,3.147819e-01,1.046584e-02
92140,4.607e-07,4.974797e-01,1.779602e-01,1.207044e-02
92160,4.608e-07,5.019329e-01,2.062237e-01,-7.681905e-02
92180,4.609e-07,5.052140e-01,2.560513e-01,-8.130731e-02
92200,4.61e-07,5.034935e-01,1.330686e-01,-7.327166e-02
92220,4.611e-07,5.020573e-01,4.327149e-01,-2.043476e-02
92240,4.612e-07,5.046415e-01,2.055689e-01,-1.599667e-01
92260,4.613e-07,5.008200e-01,2.768894e-01,2.977531e-02
92280,4.614e-07,5.007605e-01,2.600600e-01,-7.847896e-02
92300,4.615e-07,5.032704e-01,2.910365e-01,-5.218691e-02
92320,4.616e-07,5.051969e-01,1.395340e-01,-1.362347e-01
92340,4.617e-07,5.013902e-01,2.707241e-01,-8.240741e-02
92360,4.618e-07,5.008804e-01,2.259566e-01,-1.423915e-01
92380,4.619e-07,5.044315e-01,2.444606e-01,-9.324788e-02
92400,4.62e-07,5.069252e-01,3.502921e-01,-1.288838e-01
92420,4.621e-07,5.057731e-01,2.447354e-01,-1.498917e-01
92440,4.622e-07,5.049149e-01,2.658927e-01,-5.304046e-03
92460,4.623e-07,5.027586e-01,2.733484e-01,-6.018086e-02
92480,4.624e-07,5.005113e-01,1.865044e-01,-2.034961e-01
92500,4.625e-07,5.030278e-01,1.302915e-01,-2.185813e-01
92520,4.626e-07,5.024596e-01,2.351771e-01,-1.156956e-01
92540,4.627e-07,5.058290e-01,1.325548e-01,-1.365249e-01
92560,4.628e-07,5.071738e-01,3.163055e-01,-9.304214e-02
92580,4.629e-07,5.079594e-01,9.317235e-02,-1.135703e-01
92600,4.63e-07,5.076084e-01,1.530988e-01,-8.982404e-02
92620,4.631e-07,5.048953e-01,3.385249e-01,-9.283037e-02
92640,4.632e-07,5.022610e-01,6.300996e-02,-5.944502e-02
92660,4.633e-07,5.061243e-01,2.146913e-01,-1.338626e-01
92680,4.634e-07,5.083997e-01,1.285750e-01,-2.157750e-01
92700,4.635e-07,5.067263e-01,1.804602e-01,-1.132142e-02
92720,4.636e-07,5.050732e-01,1.465132e-01,-2.212172e-01
92740,4.637e-07,5.074538e-01,2.423274e-01,-1.248168e-01
92760,4.638e-07,5.077859e-01,3.031859e-01,-1.893395e-01
92780,4.639e-07,5.060574e-01,8.826897e-02,-1.465468e-01
92800,4.64e-07,5.092716e-01,7.640628e-02,3.405985e-03
92820,4.641e-07,5.095899e-01,1.703429e-01,-2.995726e-01
92840,4.642e-07,5.013809e-01,1.954089e-01,-8.845923e-02
92860,4.643e-07,5.061762e-01,2.138269e-01,-8.122528e-02
92880,4.644e-07,5.092182e-01,1.661258e-01,-2.353232e-01
92900,4.645e-07,5.101185e-01,2.637285e-01,-2.351577e-01
92920,4.646e-07,5.099146e-01,1.505597e-01,-1.009385e-01
92940,4.647e-07,5.143450e-01,2.030208e-01,-1.851244e-01
92960,4.648e-07,5.081384e-01,1.085882e-01,-1.505682e-01
92980,4.649e-07,5.072712e-01,1.636074e-01,-1.331645e-01
93000,4.65e-07,5.072278e-01,1.074076e-01,-1.062364e-01
93020,4.651e-07,5.069305e-01,1.542394e-01,-8.497359e-02
93040,4.652e-07,5.098096e-01,1.285191e-01,-2.019932e-01
93060,4.653e-07,5.079389e-01,2.062904e-01,-1.070331e-01
93080,4.654e-07,5.050742e-01,1.879861e-01,-1.087383e-01
93100,4.655e-07,5.087962e-01,1.115429e-01,-2.417685e-01
93120,4.656e-07,5.128388e-01,2.068153e-01,-1.442809e-01
93140,4.657e-07,5.110939e-01,2.282964e-01,-1.572068e-01
93160,4.658e-07,5.129182e-01,2.925535e-01,-1.808033e-01
93180,4.659e-07,5.074607e-01,1.741500e-01,-1.196491e-01
93200,4.66e-07,5.042458e-01,2.949615e-01,-6.263410e-02
93220,4.661e-07,5.069832e-01,2.528838e-01,-9.734530e-02
93240,4.662e-07,5.124290e-01,2.016831e-01,-1.570581e-01
93260,4.663e-07,5.126429e-01,1.748941e-01,-1.841166e-01
93280,4.664e-07,5.151204e-01,2.585640e-01,-6.915454e-02
93300,4.665e-07,5.146101e-01,1.233237e-01,-2.099478e-01
93320,4.666e-07,5.085483e-01,1.509976e-01,-2.257759e-01
93340,4.667e-07,5.081517e-01,2.211131e-01,-2.233937e-01
93360,4.668e-07,5.150999e-01,2.341719e-01,-3.206662e-01
93380,4.669e-07,5.141982e-01,1.631330e-01,-2.156127e-01
93400,4.67e-07,5.160158e-01,2.186606e-01,-2.871727e-01
93420,4.671e-07,5.146706e-01,2.180326e-01,-3.046996e-01
93440,4.672e-07,5.119165e-01,1.415202e-01,-2.534616e-01
93460,4.673e-07,5.123315e-01,2.382421e-01,-2.212661e-01
93480,4.674e-07,5.128224e-01,2.972712e-01,-1.173444e-01
93500,4.675e-07,5.159603e-01,2.571015e-01,-2.983747e-01
93520,4.676e-07,5.180233e-01,1.355601e-01,-1.892509e-01
93540,4.677e-07,5.166790e-01,1.493663e-01,-2.567145e-01
93560,4.678e-07,5.103992e-01,1.886890e-01,-1.356048e-01
93580,4.679e-07,5.074944e-01,2.566385e-01,-2.662614e-01
93600,4.68e-07,5.134457e-01,2.488361e-01,-2.733849e-01
93620,4.681e-07,5.137564e-01,1.609266e-01,-2.830244e-01
93640,4.682e-07,5.168966e-01,2.005241e-01,-1.268320e-01
93660,4.683e-07,5.185376e-01,2.556695e-01,-1.888285e-01
93680,4.684e-07,5.146900e-01,2.435086e-01,-2.672766e-01
93700,4.685e-07,5.123763e-01,2.781342e-01,-9.036032e-02
93720,4.686e-07,5.155950e-01,2.489157e-01,-3.676912e-01
93740,4.687e-07,5.167045e-01,6.330373e-02,-2.220573e-01
93760,4.688e-07,5.159076e-01,1.515235e-01,-4.100684e-01
93780,4.689e-07,5.195833e-01,2.961471e-01,-2.562554e-01
93800,4.69e-07,5.176382e-01,7.933658e-02,-2.333911e-01
93820,4.691e-07,5.167190e-01,2.247999e-01,-1.412600e-01
93840,4.692e-07,5.155342e-01,2.870193e-01,-3.178643e-01
93860,4.693e-07,5.170807e-01,1.604031e-01,-3.263688e-01
93880,4.694e-07,5.172543e-01,1.686580e-01,-1.867623e-01
93900,4.695e-07,5.167277e-01,2.307146e-01,-2.442613e-01
93920,4.696e-07,5.185629e-01,2.833148e-01,-2.523719e-01
93940,4.697e-07,5.170580e-01,2.183408e-01,-2.301449e-01
93960,4.698e-07,5.163153e-01,4.237942e-02,-3.690733e-01
93980,4.699e-07,5.206620e-01,3.046274e-01,-4.921525e-01
94000,4.7e-07,5.182652e-01,2.535355e-01,-2.995059e-01
94020,4.701e-07,5.161847e-01,3.149780e-01,-2.755905e-01
94040,4.702e-07,5.222891e-01,1.492020e-01,-2.821159e-01
94060,4.703e-07,5.179573e-01,2.115194e-01,-3.361979e-01
94080,4.704e-07,5.182497e-01,1.446901e-01,-3.183117e-01
94100,4.705e-07,5.260392e-01,4.797267e-02,-4.166182e-01
94120,4.706e-07,5.174632e-01,2.116711e-01,-2.463611e-01
94140,4.707e-07,5.164792e-01,2.491889e-01,-5.202620e-01
94160,4.708e-07,5.183296e-01,2.162631e-01,-2.162157e-01
94180,4.709e-07,5.202377e-01,9.496055e-02,-3.735795e-01
94200,4.71e-07,5.202351e-01,1.218159e-01,-5.355370e-01
94220,4.711e-07,5.216020e-01,1.191921e-01,-3.797740e-01
94240,4.712e-07,5.246873e-01,1.175160e-01,-3.326315e-01
94260,4.713e-07,5.225363e-01,1.569012e-01,-3.642596e-01
94280,4.714e-07,5.176839e-01,1.879622e-01,-3.222254e-01
94300,4.715e-07,5.216871e-01,1.182350e-01,-3.630746e-01
94320,4.716e-07,5.176675e-01,1.065777e-01,-4.497341e-01
94340,4.717e-07,5.212486e-01,8.764628e-02,-5.086281e-01
94360,4.718e-07,5.268634e-01,3.658262e-03,-3.666393e-01
94380,4.719e-07,5.223015e-01,4.945232e-02,-4.054878e-01
94400,4.72e-07,5.229529e-01,-1.735049e-03,-3.941414e-01
94420,4.721e-07,5.243303e-01,1.788196e-01,-3.596905e-01
94440,4.722e-07,5.219091e-01,1.423429e-01,-4.539780e-01
94460,4.723e-07,5.229682e-01,1.303448e-01,-3.902952e-01
94480,4.724e-07,5.260461e-01,1.999001e-01,-4.329806e-01
94500,4.725e-07,5.236802e-01,2.841891e-02,-3.285106e-01
94520,4.726e-07,5.255439e-01,1.550394e-01,-4.713926e-01
94540,4.727e-07,5.222210e-01,1.011717e-01,-3.164449e-01
94560,4.728e-07,5.189586e-01,1.407940e-01,-5.101151e-01
94580,4.729e-07,5.288168e-01,3.311073e-02,-4.968357e-01
94600,4.73e-07,5.291129e-01,-2.609010e-02,-4.620096e-01
94620,4.731e-07,5.273221e-01,-2.244454e-02,-4.276674e-01
94640,4.732e-07,5.224155e-01,1.958690e-01,-4.211490e-01
94660,4.733e-07,5.227565e-01,2.436793e-02,-4.199957e-01
94680,4.734e-07,5.192999e-01,1.180414e-01,-5.164866e-01
94700,4.735e-07,5.193136e-01,6.810261e-02,-6.176389e-01
94720,4.736e-07,5.296170e-01,5.378903e-02,-5.084130e-01
94740,4.737e-07,5.270380e-01,-5.928688e-02,-5.323745e-01
94760,4.738e-07,5.247880e-01,8.266799e-02,-4.358132e-01
94780,4.739e-07,5.262181e-01,3.392643e-02,-4.584345e-01
94800,4.74e-07,5.281515e-01,2.016102e-02,-4.721983e-01
94820,4.741e-07,5.221640e-01,2.584863e-01,-5.391465e-01
94840,4.742e-07,5.289900e-01,-1.814081e-02,-6.443317e-01
94860,4.743e-07,5.329552e-01,8.807200e-02,-4.661918e-01
94880,4.744e-07,5.250258e-01,-8.676855e-02,-5.934907e-01
94900,4.745e-07,5.241255e-01,4.230088e-02,-5.748704e-01
94920,4.746e-07,5.258111e-01,-6.208512e-02,-5.993016e-01
94940,4.747e-07,5.282383e-01,5.291180e-02,-5.012237e-01
94960,4.748e-07,5.296928e-01,5.073596e-02,-6.270971e-01
94980,4.749e-07,5.321494e-01,-3.756011e-02,-5.743310e-01
95000,4.75e-07,5.327143e-01,-3.956120e-02,-5.048223e-01
95020,4.751e-07,5.233211e-01,-1.363837e-01,-5.684918e-01
95040,4.752e-07,5.233653e-01,-2.693574e-02,-5.851173e-01
95060,4.753e-07,5.269999e-01,-4.648485e-02,-5.899340e-01
95080,4.754e-07,5.280520e-01,-2.871773e-02,-7.386238e-01
95100,4.755e-07,5.310326e-01,-8.095702e-03,-6.411503e-01
95120,4.756e-07,5.325454e-01,-1.621065e-01,-7.542209e-01
95140,4.757e-07,5.278717e-01,1.047486e-02,-6.288154e-01
95160,4.758e-07,5.285512e-01,-1.135865e-01,-7.528784e-01
95180,4.759e-07,5.284876e-01,1.192230e-01,-6.423966e-01
95200,4.76e-07,5.293502e-01,-9.593868e-02,-7.067655e-01
95220,4.761e-07,5.309516e-01,2.111316e-02,-5.943867e-01
95240,4.762e-07,5.286411e-01,-5.312536e-02,-6.575034e-01
95260,4.763e-07,5.248725e-01,-1.006781e-01,-7.310570e-01
95280,4.764e-07,5.301111e-01,1.697201e-02,-7.691453e-01
95300,4.765e-07,5.346178e-01,-1.332076e-01,-7.892103e-01
95320,4.766e-07,5.320195e-01,1.219202e-01,-7.006664e-01
95340,4.767e-07,5.321749e-01,-3.249574e-03,-7.317377e-01
95360,4.768e-07,5.332057e-01,-9.294974e-02,-8.529709e-01
95380,4.769e-07,5.284955e-01,2.645631e-02,-6.659589e-01
95400,4.77e-07,5.304428e-01,-3.449856e-02,-7.770034e-01
95420,4.771e-07,5.296178e-01,-7.103141e-02,-8.552686e-01
95440,4.772e-07,5.302396e-01,-1.934749e-01,-8.394566e-01
95460,4.773e-07,5.389609e-01,-9.376609e-02,-9.612220e-01
95480,4.774e-07,5.375377e-01,-3.931034e-02,-6.662490e-01
95500,4.775e-07,5.300840e-01,-8.099971e-02,-8.290579e-01
95520,4.776e-07,5.278130e-01,-2.653882e-02,-7.722597e-01
95540,4.777e-07,5.324082e-01,-1.159711e-01,-9.343666e-01
95560,4.778e-07,5.378698e-01,8.949511e-02,-7.830972e-01
95580,4.779e-07,5.381114e-01,3.112316e-02,-8.599302e-01
95600,4.78e-07,5.337660e-01,-6.092031e-02,-6.738413e-01
95620,4.781e-07,5.275051e-01,-1.943373e-01,-8.985190e-01
95640,4.782e-07,5.288971e-01,-8.653103e-03,-8.807660e-01
95660,4.783e-07,5.360153e-01,-1.111388e-01,-9.704863e-01
95680,4.784e-07,5.379108e-01,4.610630e-02,-1.121110e+00
95700,4.785e-07,5.402488e-01,-7.763010e-02,-8.620447e-01
95720,4.786e-07,5.350102e-01,-2.103056e-02,-9.019641e-01
95740,4.787e-07,5.299569e-01,1.963426e-01,-8.386915e-01
95760,4.788e-07,5.272100e-01,9.691232e-02,-8.546137e-01
95780,4.789e-07,5.294958e-01,7.061452e-02,-9.665672e-01
95800,4.79e-07,5.383301e-01,1.139522e-01,-1.108813e+00
95820,4.791e-07,5.423411e-01,-1.289484e-01,-9.476007e-01
95840,4.792e-07,5.366763e-01,-2.088538e-01,-8.471762e-01
95860,4.793e-07,5.339418e-01,-1.264687e-01,-8.460090e-01
95880,4.794e-07,5.279873e-01,5.614055e-02,-9.573153e-01
95900,4.795e-07,5.328729e-01,-7.861036e-02,-9.781013e-01
95920,4.796e-07,5.391661e-01,-2.015547e-02,-9.085797e-01
95940,4.797e-07,5.396169e-01,7.920641e-02,-9.109989e-01
95960,4.798e-07,5.418450e-01,-3.327266e-02,-8.339306e-01
95980,4.799e-07,5.373261e-01,-1.629444e-02,-9.080004e-01
96000,4.8e-07,5.356810e-01,-4.706973e-02,-9.553037e-01
96020,4.801e-07,5.344965e-01,-2.795563e-02,-1.047588e+00
96040,4.802e-07,5.387422e-01,-2.765314e-02,-1.075627e+00
96060,4.803e-07,5.424908e-01,1.645225e-03,-9.314045e-01
96080,4.804e-07,5.425255e-01,1.904765e-02,-8.297539e-01
96100,4.805e-07,5.371496e-01,-1.975036e-02,-8.858601e-01
96120,4.806e-07,5.307938e-01,-6.346188e-02,-1.085597e+00
96140,4.807e-07,5.378517e-01,1.026432e-01,-1.088490e+00
96160,4.808e-07,5.420881e-01,9.084383e-02,-1.110750e+00
96180,4.809e-07,5.394176e-01,-3.571674e-02,-1.060707e+00
96200,4.81e-07,5.412277e-01,-1.675075e-01,-9.101825e-01
96220,4.811e-07,5.388047e-01,2.221385e-02,-9.343473e-01
96240,4.812e-07,5.401538e-01,5.035572e-03,-1.116323e+00
96260,4.813e-07,5.408720e-01,-5.387254e-02,-1.099704e+00
96280,4.814e-07,5.390235e-01,7.259441e-02,-9.301138e-01
96300,4.815e-07,5.425844e-01,3.652418e-02,-1.091039e+00
96320,4.816e-07,5.412331e-01,-5.366284e-02,-9.362811e-01
96340,4.817e-07,5.364283e-01,2.843843e-02,-9.266625e-01
96360,4.818e-07,5.357384e-01,-3.909650e-02,-1.028198e+00
96380,4.819e-07,5.339088e-01,4.930901e-03,-1.128317e+00
96400,4.82e-07,5.433797e-01,-9.635552e-03,-1.121172e+00
96420,4.821e-07,5.522890e-01,-4.542217e-02,-9.853010e-01
96440,4.822e-07,5.427912e-01,-2.940517e-02,-9.959903e-01
96460,4.823e-07,5.372353e-01,4.980208e-02,-9.478973e-01
96480,4.824e-07,5.367465e-01,-1.299914e-01,-1.102560e+00
96500,4.825e-07,5.399314e-01,1.596542e-01,-1.325704e+00
96520,4.826e-07,5.472253e-01,-1.278346e-01,-1.113409e+00
96540,4.827e-07,5.482834e-01,6.758974e-02,-1.007099e+00
96560,4.828e-07,5.439171e-01,-8.402767e-02,-9.229633e-01
96580,4.829e-07,5.378091e-01,1.115167e-01,-9.745220e-01
96600,4.83e-07,5.369818e-01,6.333124e-02,-1.098378e+00
96620,4.831e-07,5.411820e-01,3.009024e-02,-1.112492e+00
96640,4.832e-07,5.447103e-01,1.668418e-01,-1.144812e+00
96660,4.833e-07,5.482920e-01,9.046695e-02,-1.063928e+00
96680,4.834e-07,5.506494e-01,2.533429e-02,-9.770256e-01
96700,4.835e-07,5.421809e-01,1.367029e-01,-9.277033e-01
