cycle,time,phi[ngx/4 ngy/2],Ex[ngx/4 ngy/2],Ey[ngx/4 ngy/2]
702780,3.5139e-06,6.172646e-01,6.175089e-01,-2.963845e-01
702800,3.514e-06,6.143571e-01,5.263647e-01,-7.117921e-01
702820,3.5141e-06,6.135991e-01,3.799261e-01,-5.371624e-01
702840,3.5142e-06,6.151929e-01,4.260054e-01,-2.181219e-01
702860,3.5143e-06,6.163377e-01,6.803316e-01,-2.583733e-01
702880,3.5144e-06,6.077963e-01,6.939950e-01,-4.352008e-01
702900,3.5145e-06,6.136785e-01,3.688164e-01,-3.299795e-01
702920,3.5146e-06,6.112818e-01,1.673758e-01,-2.682944e-01
702940,3.5147e-06,6.098456e-01,4.512371e-01,-4.122092e-01
702960,3.5148e-06,6.142197e-01,2.536834e-01,-5.793347e-01
702980,3.5149e-06,6.177831e-01,6.073807e-01,-4.269850e-01
703000,3.515e-06,6.152085e-01,3.911994e-01,-5.040218e-01
703020,3.5151e-06,6.079494e-01,3.390760e-01,-4.129919e-01
703040,3.5152e-06,6.114420e-01,5.232959e-01,-4.736387e-01
703060,3.5153e-06,6.142138e-01,8.052589e-01,-2.695411e-01
703080,3.5154e-06,6.139990e-01,4.536763e-01,-6.446936e-01
703100,3.5155e-06,6.178594e-01,3.408056e-01,-3.802274e-01
703120,3.5156e-06,6.109783e-01,4.441615e-01,-1.949759e-01
703140,3.5157e-06,6.120083e-01,3.017251e-01,-4.717275e-01
703160,3.5158e-06,6.124972e-01,2.919598e-01,-2.734749e-01
703180,3.5159e-06,6.156666e-01,2.615592e-01,-5.063114e-01
703200,3.516e-06,6.139943e-01,5.396222e-01,-4.924362e-01
703220,3.5161e-06,6.137689e-01,6.540114e-01,-5.211408e-01
703240,3.5162e-06,6.138718e-01,2.195126e-01,-3.974093e-01
703260,3.5163e-06,6.092855e-01,2.539547e-01,-6.792787e-02
703280,3.5164e-06,6.112019e-01,2.773319e-01,-5.227394e-01
703300,3.5165e-06,6.101516e-01,5.934882e-01,-3.329615e-01
703320,3.5166e-06,6.105468e-01,2.284591e-01,-3.231236e-01
703340,3.5167e-06,6.118345e-01,3.113940e-01,-4.578340e-01
703360,3.5168e-06,6.108719e-01,1.560290e-01,-2.910195e-01
703380,3.5169e-06,6.167246e-01,3.572971e-01,-6.085554e-01
703400,3.517e-06,6.156326e-01,4.528900e-01,-3.542533e-01
703420,3.5171e-06,6.169327e-01,5.349231e-01,-5.809580e-01
703440,3.5172e-06,6.168565e-01,5.002943e-01,-4.224902e-01
703460,3.5173e-06,6.118125e-01,5.901461e-01,-3.596892e-01
703480,3.5174e-06,6.146342e-01,8.430365e-01,-3.060655e-01
703500,3.5175e-06,6.166518e-01,3.727869e-01,-2.828850e-01
703520,3.5176e-06,6.152126e-01,7.363327e-01,-5.424714e-01
703540,3.5177e-06,6.162763e-01,4.894952e-01,-1.993283e-01
703560,3.5178e-06,6.186264e-01,4.303806e-01,-3.970945e-01
703580,3.5179e-06,6.139208e-01,6.464904e-01,-9.983129e-02
703600,3.518e-06,6.103624e-01,4.813332e-01,-1.164367e-01
703620,3.5181e-06,6.156496e-01,3.546953e-01,-2.454026e-01
703640,3.5182e-06,6.150950e-01,3.847861e-01,-2.319806e-01
703660,3.5183e-06,6.107503e-01,4.423631e-01,-3.399024e-01
703680,3.5184e-06,6.189914e-01,4.113191e-01,-4.842788e-01
703700,3.5185e-06,6.124531e-01,3.455046e-01,-2.873736e-01
703720,3.5186e-06,6.121396e-01,3.683801e-01,-4.639773e-01
703740,3.5187e-06,6.129118e-01,7.156358e-01,-4.474876e-01
703760,3.5188e-06,6.208776e-01,3.842335e-01,-3.674735e-01
703780,3.5189e-06,6.134195e-01,5.350131e-01,-3.021935e-01
703800,3.519e-06,6.107848e-01,5.893652e-01,-1.139941e-01
703820,3.5191e-06,6.146395e-01,6.473789e-01,-2.388406e-01
703840,3.5192e-06,6.178508e-01,6.863465e-01,-4.869444e-01
703860,3.5193e-06,6.192846e-01,5.484437e-01,-2.847571e-01
703880,3.5194e-06,6.153573e-01,6.057665e-01,-4.661068e-01
703900,3.5195e-06,6.202168e-01,5.607442e-01,-1.962652e-01
703920,3.5196e-06,6.197522e-01,3.496269e-01,-1.392497e-01
703940,3.5197e-06,6.187264e-01,7.564985e-01,-3.497776e-01
703960,3.5198e-06,6.114743e-01,6.765096e-01,-2.100021e-01
703980,3.5199e-06,6.100818e-01,1.414333e-01,-1.147535e-01
704000,3.52e-06,6.190009e-01,3.190451e-01,-2.031332e-01
704020,3.5201e-06,6.130322e-01,4.985355e-01,2.242514e-02
704040,3.5202e-06,6.090599e-01,4.232012e-01,-2.429627e-01
704060,3.5203e-06,6.109390e-01,3.202732e-01,-2.047457e-01
704080,3.5204e-06,6.155925e-01,4.439200e-01,-2.352705e-01
704100,3.5205e-06,6.185609e-01,4.227927e-01,-3.866670e-01
704120,3.5206e-06,6.214461e-01,4.786402e-01,-2.154137e-01
704140,3.5207e-06,6.069474e-01,7.189503e-01,-1.657367e-01
704160,3.5208e-06,6.045299e-01,2.108462e-01,-4.100996e-01
704180,3.5209e-06,6.139070e-01,4.764360e-01,-1.876634e-01
704200,3.521e-06,6.172374e-01,3.855179e-01,-6.299423e-02
704220,3.5211e-06,6.112526e-01,6.229128e-01,-3.739698e-01
704240,3.5212e-06,6.136854e-01,3.024206e-01,-5.141858e-01
704260,3.5213e-06,6.180534e-01,3.831234e-01,-3.410558e-01
704280,3.5214e-06,6.225529e-01,2.871327e-01,-1.715894e-01
704300,3.5215e-06,6.196330e-01,3.644147e-01,-3.424440e-01
704320,3.5216e-06,6.165534e-01,6.113188e-01,-3.960615e-01
704340,3.5217e-06,6.186031e-01,3.914453e-01,4.902203e-02
704360,3.5218e-06,6.166413e-01,6.163431e-01,-2.192540e-01
704380,3.5219e-06,6.190216e-01,1.709556e-01,-1.572785e-01
704400,3.522e-06,6.158481e-01,6.071598e-01,-1.358616e-01
704420,3.5221e-06,6.138290e-01,3.166969e-01,-2.905684e-01
704440,3.5222e-06,6.162042e-01,4.682237e-01,-1.979656e-01
704460,3.5223e-06,6.183425e-01,4.817952e-01,-7.881553e-02
704480,3.5224e-06,6.127894e-01,2.857850e-01,-2.694046e-01
704500,3.5225e-06,6.176112e-01,4.188313e-01,-1.401345e-01
704520,3.5226e-06,6.104187e-01,4.370025e-01,-3.721855e-01
704540,3.5227e-06,6.129787e-01,4.953461e-01,-1.521720e-01
704560,3.5228e-06,6.145849e-01,2.067501e-01,-2.767940e-01
704580,3.5229e-06,6.164497e-01,4.930017e-01,-5.321305e-01
704600,3.523e-06,6.193979e-01,5.222778e-01,-2.768414e-01
704620,3.5231e-06,6.178296e-01,5.677328e-01,-2.031161e-01
704640,3.5232e-06,6.140422e-01,4.730125e-01,-3.489653e-01
704660,3.5233e-06,6.160944e-01,2.627589e-01,-3.826514e-01
704680,3.5234e-06,6.157231e-01,4.186051e-01,-2.032091e-01
704700,3.5235e-06,6.172127e-01,2.604072e-01,-2.141975e-01
704720,3.5236e-06,6.215915e-01,4.580984e-01,-2.522613e-01
704740,3.5237e-06,6.128661e-01,5.527172e-01,5.519378e-03
704760,3.5238e-06,6.090299e-01,6.520646e-01,-3.760923e-01
704780,3.5239e-06,6.191063e-01,4.205891e-01,-2.716325e-01
704800,3.524e-06,6.208368e-01,3.996691e-01,-6.091726e-01
704820,3.5241e-06,6.133044e-01,6.334525e-01,-1.158459e-01
704840,3.5242e-06,6.152277e-01,3.384355e-01,-1.651583e-01
704860,3.5243e-06,6.186355e-01,4.797675e-01,-1.050494e-01
704880,3.5244e-06,6.175921e-01,4.841711e-01,-2.266805e-01
704900,3.5245e-06,6.162847e-01,5.979952e-01,-2.787161e-01
704920,3.5246e-06,6.155726e-01,5.152966e-01,9.914181e-02
704940,3.5247e-06,6.115514e-01,4.793200e-01,-2.151094e-01
704960,3.5248e-06,6.117949e-01,5.006835e-01,-3.438453e-01
704980,3.5249e-06,6.200529e-01,5.101953e-01,-1.282777e-01
705000,3.525e-06,6.200216e-01,5.485676e-01,-2.902864e-01
705020,3.5251e-06,6.143157e-01,5.166775e-01,8.437615e-02
705040,3.5252e-06,6.115953e-01,6.068105e-01,-2.078307e-01
705060,3.5253e-06,6.159970e-01,5.168740e-01,-4.209881e-02
705080,3.5254e-06,6.219453e-01,6.001920e-01,-3.450491e-01
705100,3.5255e-06,6.188282e-01,6.336588e-01,-2.792813e-01
705120,3.5256e-06,6.142159e-01,4.489952e-01,-4.919950e-01
705140,3.5257e-06,6.146210e-01,5.342209e-01,-3.650990e-01
705160,3.5258e-06,6.230834e-01,7.645966e-01,-9.528108e-02
705180,3.5259e-06,6.176162e-01,7.358280e-01,-1.359033e-01
705200,3.526e-06,6.114408e-01,3.809165e-01,-3.448166e-01
705220,3.5261e-06,6.161382e-01,5.263863e-01,-2.583392e-02
705240,3.5262e-06,6.187525e-01,5.463190e-01,-2.257662e-01
705260,3.5263e-06,6.104642e-01,7.947067e-01,-3.171806e-01
705280,3.5264e-06,6.174876e-01,9.095839e-01,-2.987958e-01
705300,3.5265e-06,6.178479e-01,6.880534e-01,-1.623895e-02
705320,3.5266e-06,6.136782e-01,4.790574e-01,-3.485979e-01
705340,3.5267e-06,6.198912e-01,7.930346e-01,-1.588347e-01
705360,3.5268e-06,6.215811e-01,5.026546e-01,-1.910556e-01
705380,3.5269e-06,6.153593e-01,5.213962e-01,-1.085369e-01
705400,3.527e-06,6.169041e-01,4.958826e-01,-1.211417e-01
705420,3.5271e-06,6.152920e-01,5.533058e-01,-2.425514e-01
705440,3.5272e-06,6.214879e-01,8.103605e-01,-2.527764e-02
705460,3.5273e-06,6.195258e-01,6.218703e-01,-2.766595e-01
705480,3.5274e-06,6.167847e-01,3.049904e-01,-1.717643e-01
705500,3.5275e-06,6.196848e-01,5.997725e-01,-1.177821e-02
705520,3.5276e-06,6.206831e-01,5.040812e-01,-2.099466e-01
705540,3.5277e-06,6.147861e-01,7.073705e-01,-1.776976e-01
705560,3.5278e-06,6.211067e-01,4.619061e-01,-1.905292e-01
705580,3.5279e-06,6.215347e-01,5.359595e-01,-8.198436e-02
705600,3.528e-06,6.185203e-01,6.837438e-01,-2.099957e-01
705620,3.5281e-06,6.223636e-01,5.422351e-01,-2.813238e-01
705640,3.5282e-06,6.241531e-01,8.786633e-01,3.463338e-02
705660,3.5283e-06,6.161444e-01,7.945333e-01,-3.361593e-02
705680,3.5284e-06,6.080149e-01,7.629316e-01,-3.821774e-01
705700,3.5285e-06,6.205504e-01,8.777161e-01,-5.977644e-02
705720,3.5286e-06,6.259839e-01,6.944370e-01,-1.835368e-01
705740,3.5287e-06,6.181987e-01,5.891618e-01,-1.382528e-01
705760,3.5288e-06,6.149446e-01,5.713001e-01,-9.515268e-02
705780,3.5289e-06,6.152883e-01,6.439111e-01,1.005522e-01
705800,3.529e-06,6.206480e-01,5.785565e-01,-2.047501e-01
705820,3.5291e-06,6.206023e-01,8.965940e-01,-1.189604e-01
705840,3.5292e-06,6.177262e-01,6.607757e-01,-1.096796e-01
705860,3.5293e-06,6.183459e-01,7.388202e-01,-8.157774e-03
705880,3.5294e-06,6.147397e-01,5.216358e-01,-1.537520e-01
705900,3.5295e-06,6.179458e-01,8.667234e-01,-1.488051e-01
705920,3.5296e-06,6.204382e-01,9.481841e-01,-2.835912e-01
705940,3.5297e-06,6.210659e-01,7.795660e-01,-1.974627e-01
705960,3.5298e-06,6.171591e-01,6.732389e-01,-7.589580e-02
705980,3.5299e-06,6.119404e-01,5.958774e-01,-1.255057e-01
706000,3.53e-06,6.170376e-01,8.827631e-01,-2.389674e-01
706020,3.5301e-06,6.224901e-01,7.054309e-01,-1.619420e-02
706040,3.5302e-06,6.101510e-01,7.644485e-01,-2.031824e-01
706060,3.5303e-06,6.209257e-01,8.384604e-01,-1.673677e-01
706080,3.5304e-06,6.186721e-01,9.716696e-01,-1.260995e-01
706100,3.5305e-06,6.139625e-01,8.534720e-01,-2.878968e-01
706120,3.5306e-06,6.138653e-01,5.855753e-01,-1.093015e-01
706140,3.5307e-06,6.238882e-01,6.128075e-01,1.788573e-01
706160,3.5308e-06,6.201704e-01,5.260773e-01,-1.791523e-01
706180,3.5309e-06,6.143178e-01,7.514548e-01,-4.445278e-02
706200,3.531e-06,6.180785e-01,7.362628e-01,-2.375693e-03
706220,3.5311e-06,6.223269e-01,6.223094e-01,-8.524315e-02
706240,3.5312e-06,6.239520e-01,5.573135e-01,-2.078516e-01
706260,3.5313e-06,6.159949e-01,5.495051e-01,-9.005666e-02
706280,3.5314e-06,6.202350e-01,6.035137e-01,-6.771082e-02
706300,3.5315e-06,6.159363e-01,1.065850e+00,5.983009e-02
706320,3.5316e-06,6.194888e-01,7.587124e-01,-1.378753e-01
706340,3.5317e-06,6.244437e-01,6.669582e-01,-3.023520e-01
706360,3.5318e-06,6.156798e-01,8.242645e-01,-4.248922e-02
706380,3.5319e-06,6.187479e-01,8.881935e-01,-3.614517e-01
706400,3.532e-06,6.228074e-01,6.226245e-01,-2.262059e-01
706420,3.5321e-06,6.190899e-01,9.184862e-01,-2.021599e-01
706440,3.5322e-06,6.217498e-01,5.504632e-01,1.107380e-02
706460,3.5323e-06,6.205119e-01,6.966395e-01,4.347656e-02
706480,3.5324e-06,6.160749e-01,6.118764e-01,-2.177672e-01
706500,3.5325e-06,6.206281e-01,8.938270e-01,-1.360208e-01
706520,3.5326e-06,6.201503e-01,4.610246e-01,1.207523e-01
706540,3.5327e-06,6.154621e-01,7.244961e-01,1.697293e-02
706560,3.5328e-06,6.161901e-01,7.282630e-01,-5.024352e-02
706580,3.5329e-06,6.152416e-01,7.256868e-01,-1.601818e-01
706600,3.533e-06,6.155271e-01,7.890966e-01,-1.598848e-01
706620,3.5331e-06,6.180918e-01,6.326637e-01,-1.409064e-01
706640,3.5332e-06,6.182641e-01,6.022125e-01,-5.631638e-02
706660,3.5333e-06,6.180688e-01,8.886594e-01,-7.487561e-02
706680,3.5334e-06,6.229004e-01,8.407233e-01,-1.539545e-01
706700,3.5335e-06,6.181560e-01,4.975123e-01,-1.358805e-02
706720,3.5336e-06,6.110095e-01,8.577750e-01,-1.952120e-01
706740,3.5337e-06,6.154918e-01,5.555301e-01,-1.110718e-01
706760,3.5338e-06,6.232917e-01,5.659246e-01,-3.747535e-01
706780,3.5339e-06,6.156800e-01,7.631633e-01,-2.376309e-01
706800,3.534e-06,6.168236e-01,6.700109e-01,-7.307889e-02
706820,3.5341e-06,6.262926e-01,8.984051e-01,9.680056e-03
706840,3.5342e-06,6.294162e-01,6.233774e-01,-1.853681e-01
706860,3.5343e-06,6.136565e-01,8.548744e-01,-7.254119e-02
706880,3.5344e-06,6.217679e-01,6.975209e-01,-5.694182e-02
706900,3.5345e-06,6.199586e-01,5.448172e-01,-2.003412e-01
706920,3.5346e-06,6.204006e-01,7.347442e-01,-2.369741e-01
706940,3.5347e-06,6.217320e-01,5.995927e-01,-2.110443e-01
706960,3.5348e-06,6.210316e-01,5.107536e-01,-2.541851e-01
706980,3.5349e-06,6.193321e-01,7.943920e-01,6.161899e-02
707000,3.535e-06,6.161364e-01,6.626484e-01,-5.610791e-02
707020,3.5351e-06,6.231933e-01,6.903247e-01,-1.083938e-01
707040,3.5352e-06,6.183544e-01,9.884986e-01,-9.275032e-02
707060,3.5353e-06,6.175655e-01,8.919683e-01,4.596920e-02
707080,3.5354e-06,6.215493e-01,1.032143e+00,-3.439753e-01
707100,3.5355e-06,6.230000e-01,6.939101e-01,5.079928e-02
707120,3.5356e-06,6.205124e-01,6.537691e-01,-1.779602e-02
707140,3.5357e-06,6.193215e-01,7.795186e-01,-4.412332e-01
707160,3.5358e-06,6.245001e-01,1.013814e+00,6.183519e-02
707180,3.5359e-06,6.195849e-01,8.382127e-01,-1.640087e-02
707200,3.536e-06,6.186655e-01,5.202339e-01,-3.232589e-01
707220,3.5361e-06,6.213535e-01,6.141964e-01,-2.127817e-01
707240,3.5362e-06,6.146690e-01,8.487061e-01,-3.336151e-02
707260,3.5363e-06,6.141507e-01,9.704668e-01,-2.862674e-01
707280,3.5364e-06,6.245971e-01,4.594616e-01,-3.150049e-01
707300,3.5365e-06,6.212742e-01,5.691860e-01,-3.116118e-01
707320,3.5366e-06,6.171952e-01,7.442042e-01,-1.003736e-01
707340,3.5367e-06,6.217280e-01,6.667331e-01,-9.364053e-02
707360,3.5368e-06,6.204040e-01,6.396995e-01,1.483285e-01
707380,3.5369e-06,6.096896e-01,6.531609e-01,6.473998e-02
707400,3.537e-06,6.187553e-01,6.076399e-01,-7.222149e-02
707420,3.5371e-06,6.204100e-01,9.853703e-01,-3.412794e-02
707440,3.5372e-06,6.234951e-01,6.398431e-01,-1.931644e-01
707460,3.5373e-06,6.253412e-01,7.211999e-01,8.719102e-03
707480,3.5374e-06,6.231175e-01,7.621142e-01,1.694332e-02
707500,3.5375e-06,6.175467e-01,6.409276e-01,-1.831984e-01
707520,3.5376e-06,6.204695e-01,8.417681e-01,-6.809472e-02
707540,3.5377e-06,6.216807e-01,7.453582e-01,-9.582159e-02
707560,3.5378e-06,6.231820e-01,7.190793e-01,-2.771564e-01
707580,3.5379e-06,6.273503e-01,4.238206e-01,-6.791211e-02
707600,3.538e-06,6.242993e-01,6.019276e-01,-5.276078e-02
707620,3.5381e-06,6.143727e-01,7.676019e-01,-5.035270e-02
707640,3.5382e-06,6.164784e-01,6.695708e-01,-1.512896e-01
707660,3.5383e-06,6.303769e-01,7.015202e-01,1.135581e-01
707680,3.5384e-06,6.244833e-01,7.539692e-01,2.599155e-02
707700,3.5385e-06,6.179183e-01,8.724766e-01,-9.042831e-02
707720,3.5386e-06,6.190512e-01,5.613838e-01,1.252003e-01
707740,3.5387e-06,6.206793e-01,5.924907e-01,3.212089e-04
707760,3.5388e-06,6.197190e-01,8.880862e-01,7.396536e-02
707780,3.5389e-06,6.176440e-01,7.701111e-01,-3.032856e-01
707800,3.539e-06,6.211937e-01,8.126056e-01,-1.676194e-01
707820,3.5391e-06,6.283364e-01,6.321265e-01,-1.056395e-01
707840,3.5392e-06,6.195429e-01,9.185497e-01,-2.778101e-01
707860,3.5393e-06,6.176293e-01,7.943082e-01,-1.092198e-01
707880,3.5394e-06,6.255462e-01,5.824037e-01,-1.423230e-01
707900,3.5395e-06,6.271837e-01,5.681388e-01,-1.462462e-01
707920,3.5396e-06,6.164388e-01,6.364701e-01,-2.258326e-01
707940,3.5397e-06,6.206355e-01,8.605503e-01,-1.478817e-01
707960,3.5398e-06,6.221497e-01,7.082084e-01,-7.994120e-02
707980,3.5399e-06,6.235901e-01,4.970557e-01,-5.785143e-02
708000,3.54e-06,6.191207e-01,6.699969e-01,-5.804404e-02
708020,3.5401e-06,6.208622e-01,5.226062e-01,-1.946060e-01
708040,3.5402e-06,6.279992e-01,4.544708e-01,-2.940702e-01
708060,3.5403e-06,6.230808e-01,4.889003e-01,-2.703705e-02
708080,3.5404e-06,6.147263e-01,7.077549e-01,-1.848911e-01
708100,3.5405e-06,6.208751e-01,5.789764e-01,-6.790518e-02
708120,3.5406e-06,6.222009e-01,6.869182e-01,-1.420807e-01
708140,3.5407e-06,6.248105e-01,6.411785e-01,-6.307349e-03
708160,3.5408e-06,6.110439e-01,7.232803e-01,-7.317238e-02
708180,3.5409e-06,6.259428e-01,3.809665e-01,-1.228681e-01
708200,3.541e-06,6.226172e-01,5.240573e-01,-3.862501e-02
708220,3.5411e-06,6.178991e-01,8.490102e-01,-1.812140e-01
708240,3.5412e-06,6.237038e-01,6.742403e-01,-3.197103e-01
708260,3.5413e-06,6.256679e-01,7.302013e-01,-2.930008e-01
708280,3.5414e-06,6.198764e-01,6.286771e-01,7.876990e-02
708300,3.5415e-06,6.221068e-01,7.448255e-01,-4.792476e-01
708320,3.5416e-06,6.277853e-01,3.309765e-01,-1.008509e-01
708340,3.5417e-06,6.268460e-01,7.472857e-01,-2.995268e-01
708360,3.5418e-06,6.172183e-01,6.700050e-01,-1.010414e-01
708380,3.5419e-06,6.142536e-01,7.996630e-01,-2.089745e-01
708400,3.542e-06,6.250809e-01,7.941710e-01,-2.298911e-01
708420,3.5421e-06,6.227123e-01,7.190570e-01,-1.048452e-01
708440,3.5422e-06,6.205302e-01,5.925775e-01,-1.238631e-01
708460,3.5423e-06,6.181087e-01,6.124802e-01,-3.820367e-01
708480,3.5424e-06,6.256515e-01,6.334009e-01,-3.771712e-01
708500,3.5425e-06,6.254264e-01,6.597613e-01,-3.596952e-01
708520,3.5426e-06,6.220506e-01,6.899743e-01,-2.608601e-01
708540,3.5427e-06,6.221945e-01,7.896252e-01,-1.032949e-01
708560,3.5428e-06,6.262450e-01,5.296029e-01,-2.088754e-01
708580,3.5429e-06,6.244459e-01,4.803189e-01,-3.082066e-01
708600,3.543e-06,6.271594e-01,4.797406e-01,-3.217088e-01
708620,3.5431e-06,6.259524e-01,4.784414e-01,-6.242931e-02
708640,3.5432e-06,6.234622e-01,6.525267e-01,-1.818898e-01
708660,3.5433e-06,6.189812e-01,5.861073e-01,-3.310372e-01
708680,3.5434e-06,6.199848e-01,5.478877e-01,-7.057983e-02
708700,3.5435e-06,6.228194e-01,9.648013e-01,-2.432583e-01
708720,3.5436e-06,6.262802e-01,6.920627e-01,-1.926489e-01
708740,3.5437e-06,6.297655e-01,7.927195e-01,-2.180553e-01
708760,3.5438e-06,6.236974e-01,7.268304e-01,-1.841415e-01
708780,3.5439e-06,6.158978e-01,5.175847e-01,-1.605893e-01
708800,3.544e-06,6.249589e-01,7.302431e-01,-1.452113e-01
708820,3.5441e-06,6.329451e-01,6.081164e-01,-6.452492e-01
708840,3.5442e-06,6.164461e-01,6.425390e-01,2.136275e-02
708860,3.5443e-06,6.207752e-01,3.966047e-01,1.069375e-01
708880,3.5444e-06,6.194669e-01,9.168335e-01,-4.502656e-01
708900,3.5445e-06,6.263540e-01,5.299948e-01,-1.501238e-01
708920,3.5446e-06,6.258186e-01,6.525685e-01,-4.619004e-01
708940,3.5447e-06,6.321002e-01,7.192659e-01,-3.193958e-01
708960,3.5448e-06,6.266255e-01,5.522009e-01,-2.791458e-01
708980,3.5449e-06,6.201374e-01,7.440819e-01,-3.813544e-01
709000,3.545e-06,6.304588e-01,6.783941e-01,-4.606776e-01
709020,3.5451e-06,6.347200e-01,3.439832e-01,-6.585098e-02
709040,3.5452e-06,6.264727e-01,5.190189e-01,-1.546289e-01
709060,3.5453e-06,6.179959e-01,5.457915e-01,-4.167052e-01
709080,3.5454e-06,6.238710e-01,4.244248e-01,-3.054189e-01
709100,3.5455e-06,6.246915e-01,8.860459e-01,-2.360228e-01
709120,3.5456e-06,6.226653e-01,4.908954e-01,-5.533061e-01
709140,3.5457e-06,6.196010e-01,8.269556e-01,1.548290e-01
709160,3.5458e-06,6.195551e-01,7.378028e-01,-3.490731e-01
709180,3.5459e-06,6.213195e-01,5.359683e-01,-4.146169e-01
709200,3.546e-06,6.251810e-01,5.153436e-01,-5.389317e-01
709220,3.5461e-06,6.259751e-01,5.159389e-01,-3.316962e-01
709240,3.5462e-06,6.244215e-01,5.880938e-01,-3.308929e-01
709260,3.5463e-06,6.229240e-01,3.974561e-01,-5.403115e-01
709280,3.5464e-06,6.186947e-01,7.209634e-01,-2.184985e-01
709300,3.5465e-06,6.236656e-01,6.357296e-01,-1.129482e-01
709320,3.5466e-06,6.218786e-01,6.781079e-01,-6.283358e-02
709340,3.5467e-06,6.312250e-01,5.989456e-01,-2.145754e-01
709360,3.5468e-06,6.266086e-01,5.177041e-01,-3.095785e-01
709380,3.5469e-06,6.208389e-01,4.711283e-01,-3.617159e-01
709400,3.547e-06,6.278210e-01,5.070845e-01,-3.946021e-01
709420,3.5471e-06,6.281514e-01,3.481189e-01,-5.306345e-01
709440,3.5472e-06,6.223101e-01,4.171347e-01,-1.883305e-01
709460,3.5473e-06,6.195228e-01,6.157410e-01,-2.631336e-01
709480,3.5474e-06,6.291479e-01,4.809682e-01,-4.057224e-01
709500,3.5475e-06,6.310310e-01,6.938192e-01,-3.418786e-01
709520,3.5476e-06,6.218167e-01,4.049130e-01,-1.878003e-01
709540,3.5477e-06,6.179122e-01,5.487946e-01,-1.803246e-01
709560,3.5478e-06,6.211477e-01,6.569952e-01,-3.853525e-01
709580,3.5479e-06,6.302944e-01,5.710196e-01,-1.317675e-01
709600,3.548e-06,6.223216e-01,7.210236e-01,-2.103241e-01
709620,3.5481e-06,6.247516e-01,6.620634e-01,-1.901161e-01
709640,3.5482e-06,6.307417e-01,4.494050e-01,-2.100348e-01
709660,3.5483e-06,6.250548e-01,4.694494e-01,-1.152455e-03
709680,3.5484e-06,6.207936e-01,5.556074e-01,-4.093766e-01
709700,3.5485e-06,6.262951e-01,3.507912e-01,-3.408833e-01
709720,3.5486e-06,6.255089e-01,5.384097e-01,-6.811250e-02
709740,3.5487e-06,6.296119e-01,5.374217e-01,-3.945318e-01
709760,3.5488e-06,6.232870e-01,4.689755e-01,-2.269831e-01
709780,3.5489e-06,6.276273e-01,4.852712e-01,-1.812942e-01
709800,3.549e-06,6.316573e-01,2.205639e-01,-4.164274e-01
709820,3.5491e-06,6.250463e-01,4.880878e-01,-2.032403e-01
709840,3.5492e-06,6.288635e-01,6.055617e-01,-1.011240e-01
709860,3.5493e-06,6.341960e-01,8.360975e-02,-1.152956e-01
709880,3.5494e-06,6.297515e-01,5.284691e-01,-3.166298e-01
709900,3.5495e-06,6.151139e-01,3.918239e-01,-3.535329e-01
709920,3.5496e-06,6.195959e-01,5.557110e-01,-1.414571e-01
709940,3.5497e-06,6.246809e-01,4.669305e-01,-2.428257e-01
709960,3.5498e-06,6.307247e-01,5.421669e-01,3.431344e-02
709980,3.5499e-06,6.222811e-01,6.870308e-01,-3.303027e-01
710000,3.55e-06,6.198785e-01,3.523039e-01,-2.341784e-01
710020,3.5501e-06,6.297199e-01,7.072170e-01,-1.106138e-01
710040,3.5502e-06,6.304827e-01,4.129995e-01,-1.680734e-01
710060,3.5503e-06,6.239538e-01,6.547179e-01,-1.664115e-01
710080,3.5504e-06,6.234083e-01,4.437733e-01,-5.655885e-01
710100,3.5505e-06,6.293650e-01,4.175185e-01,-3.092923e-01
710120,3.5506e-06,6.340351e-01,5.758204e-01,-1.068399e-01
710140,3.5507e-06,6.298099e-01,4.184742e-01,-1.997457e-01
710160,3.5508e-06,6.255437e-01,5.016653e-01,-2.568824e-01
710180,3.5509e-06,6.236175e-01,5.316416e-01,-4.297580e-01
710200,3.551e-06,6.305468e-01,5.010656e-01,-3.546660e-01
710220,3.5511e-06,6.341871e-01,4.027611e-01,-2.959221e-01
710240,3.5512e-06,6.307116e-01,4.034586e-01,-3.264459e-01
710260,3.5513e-06,6.213166e-01,6.792518e-01,-2.740615e-01
710280,3.5514e-06,6.155276e-01,5.599515e-01,-3.723124e-01
710300,3.5515e-06,6.309723e-01,5.477617e-01,-3.054232e-01
710320,3.5516e-06,6.294186e-01,5.598930e-01,-4.031424e-01
710340,3.5517e-06,6.218065e-01,4.696633e-01,-3.630049e-01
710360,3.5518e-06,6.224074e-01,4.593809e-01,-3.630407e-01
710380,3.5519e-06,6.348599e-01,5.360729e-01,-3.273967e-01
710400,3.552e-06,6.288711e-01,6.544309e-01,-3.586048e-01
710420,3.5521e-06,6.210884e-01,5.770122e-01,-2.716092e-01
710440,3.5522e-06,6.256926e-01,4.289519e-01,-4.654599e-01
710460,3.5523e-06,6.289229e-01,3.408432e-01,-1.657558e-01
710480,3.5524e-06,6.267788e-01,5.672337e-01,-2.663794e-01
710500,3.5525e-06,6.263750e-01,6.561379e-01,-4.588887e-01
710520,3.5526e-06,6.263066e-01,6.404988e-01,-4.493101e-01
710540,3.5527e-06,6.275620e-01,4.321358e-01,-4.087464e-01
